record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error
38,new_urls,38,Aptiv,no,https://www.aptiv.com/en/careers,https://www.aptiv.com/en/careers,https://www.aptiv.com/en/careers,aptiv.com,FOUND,https://www.aptiv.com/en/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:42:57.351973+00:00,https://www.aptiv.com/en/careers,https://www.aptiv.com/en/jobs,200,Jobs | Aptiv,,0,33,https://www.aptiv.com/en/jobs/working-here | https://www.aptiv.com/en/jobs/working-here/grow-at-aptiv | https://www.aptiv.com/en/jobs/working-here/our-story | https://www.aptiv.com/en/jobs/working-here/winning-culture | https://www.aptiv.com/en/jobs/working-here/global-locations,confirmed_career_page_active,Employer-career language plus job records or job links,"Global site
EN
 CAREERS
WORKING HERE
Grow@Aptiv
Our Story
Winning Culture
Global Locations
KEY HIRING AREAS
STUDENTS & GRADUATES
Aptiv Early Talent
MFG-PRO Manufacturing Graduate Program EMEA
Leadership Development Programs
OPEN POSITIONS
Impact Every Journey

Country
Canada
China
France
Germany
Honduras
Hungary
India
Ireland
Italy
Japan
Mexico
Morocco
Poland
Portugal
Romania
Singapore
South Korea
Spain
Sweden
Switzerland
United Kingdom
United States

SEARCH JOBS
Pause Video

Moving Forward Together

At Aptiv, we are developing groundbreaking technology that is shaping the software-defined future. Join us in creating a future that's safer, greener and more connected.

Envision Your Future at a Global Company
23

countries

11

technical centers

76

manufacturing facilities

50,000+

people

TRENDING JOBS

Impact Every Journey

Tackle real-world business challenges by developing algorithms and intelligent systems that learn from data and adapt — shaping the future.

SOFTWARE ENGINEERING OPENINGS
SOFTWARE ENGINEERING
Member of Technical Saff – OS Kernel
Walnut Creek, United States
FINANCE
Senior Manager, EMEA Tax Planning & Controversy
Dublin, Ireland
FINANCE
Director, Global Trade Services, GBS
Krakow, Poland
SOFTWARE ENGINEERING
Engineer - RTOS US
Walnut Creek, United States
SOFTWARE ENGINEERING
Architect Edge AI & Robotics
Bangalore, India
HARDWARE ENGINEERING
Application Engineer Industrial & Robotics / Ingénieur d’Applications Industrie & Robotique (H/F)
Epernon, France
S",
39,new_urls,39,Aquanow,no,https://www.aquanow.com/careers,https://www.aquanow.com/careers,https://www.aquanow.com/careers,aquanow.com,FOUND,https://www.aquanow.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:42:58.644192+00:00,https://www.aquanow.com/careers,https://www.aquanow.com/careers,200,Careers at Aquanow | Build Financial Infrastructure,,0,4,https://developer.aquanow.io/ | https://developer.aquanow.io/ | https://developer.aquanow.io/ | https://developer.aquanow.io/,confirmed_career_page_active,Employer-career language plus job records or job links,"We use cookies to improve your experience. Accept to continue or adjust your preferences. Read Privacy Policy.
Accept
Deny
Solutions
Products
Developers
Resources
Log In
Contact Us
Build the Future of Financial Infrastructure
Join Aquanow to help shape how institutions move, trade, and settle digital assets globally.
Solutions
Banks & Brokerages
Fintechs
Payment Service Providers
Enterprises
CFDs & Online Platforms
Products
Digital Asset Brokerage
Liquidity & Conversion
Trading Infrastructure
Embedded Brokerage
Stablecoin Payments
Send
Receive
Manage
Platform Services
Digital Assets Investment
Professional Services
Platform Infrastructure
Compliance
Security
Trust Center
Developers
Trade
API Documentation
Postman
Payments API
API Status
Resources
Insights & Blog
Newsroom
Partnership Guidelines
Company
About Us
Careers
Contact Us
Aquanow is a global group operating through various affiliated entities (the “Group”), each of which is subject to different regulatory requirements in the jurisdictions in which it operates. The products and services described on this website are offered by specific entities within the Group and may not be available in all jurisdictions. Access to, and use of, certain products and services may be restricted or prohibited by law in certain countries or regions. Nothing on this website constitutes an offer, solicitation, or recommendation to buy or sell any digital asset or to engage in any transaction in any jurisdiction where such offer, solicitation",
40,new_urls,40,Arcticwolf,no,https://arcticwolf.com/company/careers/,https://arcticwolf.com/company/careers/,https://arcticwolf.com/company/careers/,arcticwolf.com,FOUND,https://arcticwolf.com/company/careers/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:02.991443+00:00,https://arcticwolf.com/company/careers/,https://arcticwolf.com/company/careers/,200,Careers at Arctic Wolf - The Security Operations Leaders,workday,0,4,https://arcticwolf.com/resources/report/ | https://www.youtube.com/watch?v=Q83BdhKHuNk | https://www.youtube.com/watch?v=ENgqXZ6i_5g | https://arcticwolf.com/resources/report/,confirmed_external_ats_active,workday page with job records or job links,"Arctic Wolf is a Leader in the 2026 IDC MarketScape for MDR.   GET THE REPORT
	
	Experienced a Breach?	Contact Us	Blog	
EN
Platform
Solutions
Why Arctic Wolf
Resources
Partners
Company
REQUEST A DEMO
Run With The Pack

Explore careers at Arctic Wolf, one of the fastest-growing and exciting cybersecurity companies in the world. Join our Pack, create impact, and influence what’s next in security operations.

VIEW ALL OPEN POSITIONS
HIRING AT ARCTIC WOLF
We envision a future without cyber risk. Every organization should be so effective at security operations that both the likelihood and impact of a cyber attack is minimized to the point where risk is essentially zero. The Aurora® Superintelligence Platform and Concierge Delivery Model make it fast and easy for organizations of any size to get world-class security operations that continually guard against attacks in an efficient and sustainable way.

GLOBAL HEADQUARTERS

Arctic Wolf Networks
8939 Columbine Rd
Eden Prairie, MN 55347
1.888.272.8429
𝕏

SOLUTIONS

Managed Detection and Response
Cloud Detection and Response
Exposure Management​
Cloud Security Posture Management
Security Awareness & Training
Incident Response
Aurora Endpoint Security

COMPANY

Contact Us
Careers
Leadership
Newsroom

PARTNERS

Why Partner with Arctic Wolf?

RESOURCES

Blog
Case Studies
Webinars
Events
Analyst Reports
Newsletter
© 2026 Arctic Wolf Networks Inc. All Rights Reserved.


Privacy Notice
Terms of Use
Cookie Policy
Accessibility Statement
Infor",
42,new_urls,42,Aci-iac,no,https://www.aci-iac.ca/about/careers/,https://www.aci-iac.ca/about/careers/,https://www.aci-iac.ca/about/careers/,aci-iac.ca,FOUND,https://www.aci-iac.ca/about/careers/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:04.572076+00:00,https://www.aci-iac.ca/about/careers/,https://www.aci-iac.ca/about/careers/,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
43,new_urls,43,Jobs,no,https://jobs.ashbyhq.com/ashby,https://jobs.ashbyhq.com/ashby,https://jobs.ashbyhq.com/ashby,jobs.ashbyhq.com,FOUND,https://jobs.ashbyhq.com/ashby,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:07.209266+00:00,https://jobs.ashbyhq.com/ashby,https://jobs.ashbyhq.com/ashby,200,Ashby Jobs,ashby,0,30,https://jobs.ashbyhq.com/ashby/206c6a86-74e3-4fcf-9175-fdfe07858676 | https://jobs.ashbyhq.com/ashby/1d637631-0d53-4e8c-9af7-38633bfc2723 | https://jobs.ashbyhq.com/ashby/b64e1498-04ae-4747-8930-a42d4ce6c047 | https://jobs.ashbyhq.com/ashby/033ce772-ed08-4a59-bb52-4ff0eaac9bcd | https://jobs.ashbyhq.com/ashby/55078a90-f1f0-4190-9d2a-c14d1cbc5486,confirmed_external_ats_active,ashby page with job records or job links,"We’re convinced there’s a lot of room for improvement in not just recruiting tools but people tools and, in general, how software products are built. There are two parts to this: the quality of the product and how the product is made.

Let's start with outputs. We are continuously disappointed about the state of software products today —software should be more intelligent, powerful, and doing much more for us. Today, most business software is still a simple database with few delightful and truly helpful features.

We also believe that productivity in software engineering hasn't increased nearly as much as it should have. Part of that is the lack of building blocks that can be reused across features and applications. The other part is how teams are organized and managed. We aim to innovate in both areas.

Outside of the domain we're building for today (people software and, more specifically, recruiting software), Ashby is also an experiment in how fast a team can build great products over many, many years.

How We Work & What We Value

We have published our operating principles on our blog - they describe how we work at Ashby. They cover how we aim to run projects, spend time and make decisions.

Beyond that we also look for specific attributes in new hires. Folks at Ashby are generally described as:

Humble and Empathetic

Curious

Driven

Reliable

Transparent and Honest

Don't Take Themselves Too-Seriously

You can read more about the ""why"" behind these attributes in the sa",
45,new_urls,45,Asteris,no,https://asteris.com/careers,https://asteris.com/careers,https://asteris.com/careers,asteris.com,FOUND,https://asteris.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:10.846882+00:00,https://asteris.com/careers,https://www.asteris.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
41,new_urls,41,Aritzia,no,https://www.aritzia.com/en/careers,https://www.aritzia.com/en/careers,https://www.aritzia.com/en/careers,aritzia.com,FOUND,https://www.aritzia.com/en/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:12.864028+00:00,https://www.aritzia.com/en/careers,https://www.aritzia.com/en/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
46,new_urls,46,Careers,no,https://careers.asurion.com/,https://careers.asurion.com/,https://careers.asurion.com/,careers.asurion.com,FOUND,https://careers.asurion.com/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:13.931382+00:00,https://careers.asurion.com/,https://careers.asurion.com/us/en,200,Start building your career with Asurion!,,0,6,https://careers.asurion.com/us/en/job/ASU0011235/Production-Operator | https://careers.asurion.com/us/en/hvhapply?jobSeqNo=ASRASRUSASU0011235EXTERNALENUS | https://careers.asurion.com/us/en/job/ASU0015091/Production-Operator | https://careers.asurion.com/us/en/hvhapply?jobSeqNo=ASRASRUSASU0015091EXTERNALENUS | https://careers.asurion.com/us/en/job/ASU0014119/Customer-Support-and-Sales-Representative-Iloilo,confirmed_career_page_active,Employer-career language plus job records or job links,"Skip to main content
Life at Asurion
Our Teams
Locations
Search Jobs
Language
United States
Saved jobs
(0)
-
You rely on tech. We rely on you.
Join our team, and help us care for people and the devices they depend on.
Search for Job Title
Enter Location
Search
We care for people and their devices.
The world revolves around technology, and so do we. As a leader in tech care, our core business is providing protection, repair, installation and expert support for all of our favorite devices. When tech breaks, we fix it. When it changes, we evolve. It's how Asurion creates meaningful solutions to millions of customers everyday—who choose us because we care.

Learn More
New Job: Be the First to Apply
Production Operator
Posted Date:
August 1st 2024
Location:
Calamba City, Laguna, Philippines
undefined:
External
Category:
Supply Chain
Apply Now
Production Operator
Posted Date:
May 15th 2025
Location:
Calamba City, Laguna, Philippines
undefined:
External
Category:
Supply Chain
widget:
Full time
Apply Now
Customer Support and Sales Representative - Iloilo
Posted Date:
May 15th 2025
Location:
Iloilo City, Iloilo, Philippines
undefined:
External
Category:
Customer Care Support and Sales
widget:
Full time
Apply Now
view more


You want to work here—we want it too
The work we do is hands-on, collaborative, and most of all: vital. We don’t just solve tech problems; we relieve the stress and frustration that comes with them. Our team takes ownership, and they put customers first. Can you se",
47,new_urls,47,Attainfinance,no,https://attainfinance.com/careers,https://attainfinance.com/careers,https://attainfinance.com/careers,attainfinance.com,FOUND,https://attainfinance.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:14.157420+00:00,https://attainfinance.com/careers,https://attainfinance.com/careers,200,Attain Finance,icims,0,2,https://curobrands-curo.icims.com/jobs/intro?hashed=-435596295&mobile=true&width=440&height=760&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-240 | https://curobrands-curo.icims.com/jobs/intro?hashed=-435596295&mobile=true&width=440&height=760&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-240,confirmed_external_ats_active,icims page with job records or job links,"Credit Solutions
About
Leadership
Careers
News
Contact Us

Attain Finance Careers

Get Curious

Apply Today

Welcome to Attain Finance Careers

Attain Finance serves the evolving needs of the financial consumer. Our unique, fully integrated system for end-to-end ownership of our financial and loan transactions is unmatched in the industry.

Known as an innovative, fast-paced, people-centric organization, we couldn’t be more excited about the future. We invite you to get curious about all Attain Finance has to offer and to explore our many exciting career paths!

Opportunities

Technology

The culture within technology calls for nimble, creative, and strong problem solvers. Join a team of highly skilled professionals who are leading through innovation and blazing new opportunities and growth across the organization.

Software Development

Information Security

Infrastructure

Data

Corporate

The talented teams across our corporate functions are the foundation of our organization. Join a team of highly skilled professionals who enable the success and continued growth of our organization through their functional excellence and expertise.

Accounting

Human Resouces

Finance

Credit Risk Analysis

Legal

Compliance

Marketing

Contact Center

As a key component to customer service, our Contact Center is focused on creating a positive experience for both our customers and our employees. Join our team of enthusiastic, service-oriented professionals who make a difference in our cus",
51,new_urls,51,Axialsearch,no,https://axialsearch.com/careers,https://axialsearch.com/careers,https://axialsearch.com/careers,axialsearch.com,FOUND,https://axialsearch.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:20.527141+00:00,https://axialsearch.com/careers,https://axialsearch.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
50,new_urls,50,Aversan,no,https://www.aversan.com/careers/,https://www.aversan.com/careers/,https://www.aversan.com/careers/,aversan.com,FOUND,https://www.aversan.com/careers/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:21.720874+00:00,https://www.aversan.com/careers/,https://www.aversan.com/careers/,200,Join Aversan | Explore Exciting Career Opportunities,,0,36,https://jobs.aversan.com/careers/53979-General/jobs/16837237-Business-Analyst-I/ | https://jobs.aversan.com/careers/53979-General/jobs/16836869-IT-Architect-III/ | https://jobs.aversan.com/careers/53979-General/jobs/16836871-Senior-Software-Developer/ | https://jobs.aversan.com/careers/53979-General/jobs/16789006-Senior-Embedded-Software-Engineer/ | https://jobs.aversan.com/careers/53979-General/jobs/16815197-Senior-Electrical-Engineer/,confirmed_career_page_active,Employer-career language plus job records or job links,"We value your privacy

We use cookies to enhance your browsing experience, serve personalised ads or content, and analyse our traffic. By clicking ""Accept All"", you consent to our use of cookies.

Customise
Reject All
Accept All
Skip to content
ABOUT
SOLUTIONS
INDUSTRIES
OUR WORK
RESOURCES
CAREERS
Contact Us
Current Opportunities
Current Job Openings
Join Our Team and Shape The Future

Explore exciting career opportunities at Aversan! We are looking for talented, driven individuals to join our team and contribute to delivering innovative electrical solutions.

Location
Job Title
Location
Business Analyst I
St-Laurent, Quebec
IT Architect III
St-Laurent, Quebec
Senior Software Developer
Montreal, Quebec
Senior Embedded Software Engineer
Mississauga, Ontario
Senior Electrical Engineer
Mississauga, Ontario
Senior Full Stack Developer
Mississauga, Ontario
Lead Electrical Engineer
Mississauga, Ontario
Senior Software Developer
Mississauga, Ontario
Software Verification Engineer
Canada, ON
Senior Avionics Engineer
Mirabel, QC
C++ Software Engineer
Mississauga, Ontario
Software Developer Engineer
Canada, ON
Satellite Systems Platform Engineer
Montreal, Quebec
Soldering Technician
Mississauga, Ontario
AP & AR Specialist
Toronto, Ontario
Machine Design Engineer
Kanata, Ontario
IVVQ Test Specialist - Hybrid
Mill Bay, British Columbia
IVVQ Test Specialist - Dartmouth
Dartmouth, Nova Scotia
Project Engineer
Mississauga, Ontario
Digital Payload System Architect
Montreal, Quebec
Lead Proje",
49,new_urls,49,Auvik,no,https://www.auvik.com/careers/,https://www.auvik.com/careers/,https://www.auvik.com/careers/,auvik.com,FOUND,https://www.auvik.com/careers/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:23.995337+00:00,https://www.auvik.com/careers/,https://www.auvik.com/careers/,200,Auvik Careers - Come Join Us! | Auvik Networks,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Products
Features
MSP
Industries
Pricing
Resources
Login
Try Auvik Free
Are you ready to do the best work of your career?

Let’s learn, build, and grow together.

View our open roles
Report recruitment fraud
What is Auvik (‘awe-vick)?

Auvik is cloud-based software that provides instant visual insight into the infrastructure of an IT network, and automates complex and time-consuming network management tasks.

As networks continue to evolve and expand beyond the traditional office to include remote workers, satellite offices, and distributed workforces, network management has become increasingly difficult.

We’re building the technology that helps make sure that work happens wherever, whenever it needs to happen. Our software makes managing the future of work easier, and we’re always looking for smart, talented, driven people to join us.

Discover more about the company and see our milestones.
Why consider a career at Auvik?
Our commitment to remote work

Dedicated support for a work from home environment

Flexibility & autonomy

Ability to do my job when and where it benefits me best

We respect your life outside of work

Life happens, we get it. Take care of things when you need to

The people

Building a culture where everyone cares, and is trusted from the start

Our leadership team

Our leaders are transparent, accessible, and excited to propel Auvik forward. Meet our leaders.

Inclusivity

Intentional commitment for inclusivity, equity, and a diverse team",
53,new_urls,53,Bairesdev,no,https://www.bairesdev.com/careers/,https://www.bairesdev.com/careers/,https://www.bairesdev.com/careers/,bairesdev.com,FOUND,https://www.bairesdev.com/careers/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:26.370122+00:00,https://www.bairesdev.com/careers/,https://www.bairesdev.com/join-us/,200,Come Work With Us! Apply for a Career - BairesDev,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to main content
Services
Technologies
Industries
About
Our Work
Blog
Schedule a Call
Careers
CAREERS
Innovate, from Anywhere.

Work with household names like Google, Pinterest, and Rolls-Royce, as well as game-changing startups that are shaping the future. We are a remote-first company that connects you to global opportunities.

Explore Job Opportunities
Associate Program
Why BairesDev?
At BairesDev, we don’t just get the job done—we redefine what’s possible.

We’re global, diverse, and powered by the Top 1%. We support and challenge each other to think bigger, move faster, and grow further. We love solving problems, learning, sharing wins, and raising the bar. Along the way, we work from anywhere, travel, have fun, and make friends.

If you're looking for a company that empowers you to master your craft and turn bold ideas into real impact, you've come to the right place.

Work From Anywhere
Your workspace, your choice. Be a digital nomad if you like!
Diverse Network
Connect with 4,000+ professionals across 50+ countries.
Team Up with the Best
Join forces with the top 1% of professionals in your field.
Upskill Avenues
Thrive with mentorship, training, and comprehensive courses.
Flexible Schedules
Claim your autonomy. Set your own schedule.
Growth Possibilities
As we rise, so can you. That's the story of our CIO, VP of Talent, and hundreds of others at BairesDev.
Vacations & Holidays
Refresh with 2 weeks of paid vacation and get all your local holidays off.
Innovative Gl",
55,new_urls,55,Beemcreditunion,no,https://www.beemcreditunion.ca/about/careers,https://www.beemcreditunion.ca/about/careers,https://www.beemcreditunion.ca/about/careers,beemcreditunion.ca,FOUND,https://www.beemcreditunion.ca/about/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:29.052122+00:00,https://www.beemcreditunion.ca/about/careers,https://beemcreditunion.ca/about/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
52,new_urls,52,Babylist,no,https://www.babylist.com/careers,https://www.babylist.com/careers,https://www.babylist.com/careers,babylist.com,FOUND,https://www.babylist.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:29.821544+00:00,https://www.babylist.com/careers,https://www.babylist.com/about/careers,200,Careers | Babylist Inc.,greenhouse,0,38,https://job-boards.greenhouse.io/babylist/jobs/6100935004 | https://job-boards.greenhouse.io/babylist/jobs/6118953004 | https://job-boards.greenhouse.io/babylist/jobs/6100946004 | https://job-boards.greenhouse.io/babylist/jobs/6104979004 | https://job-boards.greenhouse.io/babylist/jobs/5987289004,confirmed_external_ats_active,greenhouse page with job records or job links,"skip to main content
Navigate to Babylist's home page.
About
Careers
Impact
Leadership
Press
Careers
Our people and focus are our superpowers

Babylist is the trusted platform for millions of growing families. For over a decade, Babylist has been the go-to technology solution for expecting parents and their supportive communities. Expanding from a baby registry into a comprehensive platform, Babylist takes care of growing families so they can be confident, connected, happy and healthy.

Our success stems from the combination of talented individuals and focusing on the right initiatives. By hiring smart, pragmatic and accountable team members, we sustainably achieve strong business results. We prioritize doing a few things exceptionally well and we're deliberate about our commitments. We take immense pride in our team, fostering a culture of mutual learning, support, authenticity and respect. At Babylist, we embrace a high-performance culture that values direct feedback and a growth mindset.

As a remote-first company, we’re proud to have team members across the US and Canada. We value passion and transferable skills—if you're enthusiastic about an opening and your experience aligns, we encourage you to apply. We're excited to welcome new perspectives to our team.

Honored to be a top workplace
Our values

We’ve built a strong culture that’s led to strong business results and high-performing people. Below are the values that helped us achieve this success:

We love our users

",
58,new_urls,58,Careers,no,https://careers.textron.com/bell,https://careers.textron.com/bell,https://careers.textron.com/bell,careers.textron.com,FOUND,https://careers.textron.com/bell,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:34.793549+00:00,https://careers.textron.com/bell,https://careers.textron.com/bell/,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
56,new_urls,56,Beiersdorf,no,https://www.beiersdorf.com/career,https://www.beiersdorf.com/career,https://www.beiersdorf.com/career,beiersdorf.com,FOUND,https://www.beiersdorf.com/career,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:36.580535+00:00,https://www.beiersdorf.com/career,https://www.beiersdorf.com/career/overview,200,Overview | Career - Beiersdorf,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","INFORMATION AND CONSENT ON COOKIES & SIMILAR TOOLS
We are using cookies/tools to deliver and maintain the service, including protection against fraud or abuse and for audience measurement. You can object to the latter in the settings.
By clicking additionally “accept all”, we use cookies/tools to improve the quality and performance of our services, for functional and personalized performance and design improvements, to measure effectiveness of ads or campaigns, for personalize content and to present you individualized information for marketing purposes, including outside our website via vendors. These enable personalized advertisements and extended analysis and evaluation options regarding the target group and user behaviour. This includes the access and storage of data on your device. You also agree that the data may be transferred to third countries outside the European Economic Area without an adequate level of protection under data protection law (esp. USA). It is possible that authorities may access the data without any legal remedy. If you do not wish the processing described in this paragraph, you can close the banner. You can withdraw your consent at any time with future effect.
SETTINGS ACCEPT ALL
Cookies | Privacy Policy | Conditions of Use | Imprint
Your Location
Global
 Incident Reporting FAQ Contact Imprint
 
 
 
 
 
 
 
CARE CHANGES EVERYTHING.
SEARCH
JOB LEVEL 
Manager
34
Professional
80
Entry Position
6
Trainee Lawyer
2
Traineeship
3
Bachelor/Master
1
Working ",
57,new_urls,57,Jobs,no,https://jobs.bce.ca/bell/,https://jobs.bce.ca/bell/,https://jobs.bce.ca/bell/,jobs.bce.ca,FOUND,https://jobs.bce.ca/bell/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:37.114477+00:00,https://jobs.bce.ca/bell/,https://jobs.bell.ca/ca/en,200,Careers at Bell Canada | Bell Canada jobs,,0,2,https://jobs.bell.ca/ca/en/job/BECACA431190EXTERNALENCA/Senior-Solutions-Specialist-Cybersecurity | https://jobs.bell.ca/ca/en/job/BECACA431216EXTERNALENCA/Senior-Data-Scientist-II,confirmed_career_page_active,Employer-career language plus job records or job links,"We use cookies to offer you a better browsing experience, analyze site traffic, and personalize content. Read about how we use cookies and how you can control them by visiting our Cookie Settings page. If you continue to use this site, you consent to our use of cookies.	Cookie Settings Allow
Skip to main content
Careers at Bell ▾
Life at Bell
Students & Graduates ▾
 
Language selected
EN
EN 
 Login/Register
 (0)
-




Help create stronger 
connections every day.
Search job title or location
	
Build your career at Bell
At Bell, we turn bold ideas into real opportunities. Join a team that supports your growth, makes a difference, and helps shape how people connect with each other—and the world.
Make an impact
At Bell, your work helps people across Canada connect, work, learn, and thrive.
Immerse yourself in opportunity
Grow alongside bold leaders and collaborative teams – putting your best ideas into practice.
Feel like you truly belong
At Bell, different perspectives are valued, and every voice helps shape what’s next.
Supporting you at Bell and beyond
From comprehensive health and dental to wellness programs, exclusive tech perks, and employee discounts, you’ll enjoy benefits that go beyond the basics. We invest in what helps you thrive, inside and outside of work.
Life at Bell
Health, dental, and other benefits
Mental health wellness
Savings
Learning & development
Perks & discounts
Flexibility & recognition
Family assistance
Innovation
Mentorship
Start your new career journe",
60,new_urls,60,Benjaminsagency,no,https://benjaminsagency.com/careers,https://benjaminsagency.com/careers,https://benjaminsagency.com/careers,benjaminsagency.com,FOUND,https://benjaminsagency.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:41.218387+00:00,https://benjaminsagency.com/careers,https://www.benjaminsagency.com/careers,200,Careers — Benjamin's Agency,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear",,
61,new_urls,61,Bilingualsource,no,https://bilingualsource.com/careers,https://bilingualsource.com/careers,https://bilingualsource.com/careers,bilingualsource.com,FOUND,https://bilingualsource.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:44.237432+00:00,https://bilingualsource.com/careers,https://bilingualsource.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
63,new_urls,63,Biorender,no,https://www.biorender.com/careers,https://www.biorender.com/careers,https://www.biorender.com/careers,biorender.com,FOUND,https://www.biorender.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:48.424237+00:00,https://www.biorender.com/careers,https://www.biorender.com/biorender-careers,200,BioRender Careers,,1,0,,single_job_or_job_detail,JobPosting structured data or individual-job URL detected,"Products
AI
Events
Icon Library
Learning Hub
Pricing
Sign in
Contact Sales
Sign Up Free
Every year, scientists waste millions of hours trying to communicate their ideas
We're on a mission to change that.
Explore open positions
Backed by top investors
“BioRender (W18) is in the top 1% of YC companies. With AI reshaping biology research, BioRender holds unique insight into the future of science. We led their Series A because I saw the metrics firsthand - insane growth, operational excellence, and customer love unlike anything else. They’re definitely one to watch — don’t miss out on this rocket ship.”
Garry Tan
President & CEO
Y combinator
What we do

Life Sciences research is being transformed by AI; as the pace of discovery accelerates, being able to clearly communicate these advances becomes more critical than ever. At BioRender, we help scientists turn their ideas, data, and discoveries into clear, trustworthy visuals, simplifying scientific communication and giving researchers time back to focus on what matters most: their science.


Scientists’ first choice

Over 3 million researchers at the world’s top universities, pharmaceutical companies, and scientific journals rely on us every day to help them communicate their work.

Deep expertise

With over 24 million scientific figures created, no one else has our depth of experience in scientific communication. Our team understands the unique challenges scientists face and how best to solve them.

Success that speaks for itself",
62,new_urls,62,Billennium,no,https://billennium.com/careers,https://billennium.com/careers,https://billennium.com/careers,billennium.com,FOUND,https://billennium.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T00:43:52.479041+00:00,https://billennium.com/careers,https://billennium.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
