record_id,organization_name,source_type,source_provider,source_listing_url,job_id,title,location,department,employment_type,work_arrangement,salary_min,salary_max,currency,posted_date,closing_date,description,job_url,application_url,application_email,application_method,first_seen,last_seen,status,content_hash
68,Advanced Glazings (Canada),static_html_listing,,https://advancedglazings.com/careers/,,Sales Account Manager,,,,,,,,,,,https://advancedglazings.com/wp-content/uploads/2026/02/Sales_Account_Manager_Sydney.pdf,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
97,Airex (Canada),static_html_listing,,https://airex-industries.com/en/about-us/careers/,,Energy Recovery SolutionsVariable Frequency Drive (VFD) Controller,,,,,,,,,,,https://airex-industries.com/en/products/energy-recovery-solution/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
97,Airex (Canada),static_html_listing,,https://airex-industries.com/en/about-us/careers/,,Variable Frequency Drive (VFD) Controller,,,,,,,,,,,https://airex-industries.com/en/products/energy-recovery-solution/variable-frequency-drive-vfd-controller/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
97,Airex (Canada),static_html_listing,,https://airex-industries.com/en/about-us/careers/,,Design-Build EngineeringEngineeringIntegrated DesignGrants,,,,,,,,,,,https://airex-industries.com/en/services/design-build-engineering/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
97,Airex (Canada),static_html_listing,,https://airex-industries.com/en/about-us/careers/,,Design-Build Engineering,,,,,,,,,,,https://airex-industries.com/en/services/design-build-engineering/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
97,Airex (Canada),static_html_listing,,https://airex-industries.com/en/about-us/careers/,,Engineering,,,,,,,,,,,https://airex-industries.com/en/services/design-build-engineering/engineering/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
104,Alberta College of Pharmacy,static_html_listing,,https://abpharmacy.ca/about/careers/,,AboutWho we areLeadership teamCouncilAnnual reportsStrategic Plan 2026-28Vision roadmapmyACPAcademyACP awardsCareersContact us,,,,,,,,,,,https://abpharmacy.ca/about/careers/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
104,Alberta College of Pharmacy,static_html_listing,,https://abpharmacy.ca/about/careers/,,Leadership team,,,,,,,,,,,https://abpharmacy.ca/about/leadership-team/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
121,Alberta Machine Intelligence Institute,ats,oracle,https://www.amii.ca/about/career-opportunities,,"Lab Manager, the Fyshe Lab (Part-Time, Contract)",,,,,,,,,,,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4127/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
121,Alberta Machine Intelligence Institute,ats,oracle,https://www.amii.ca/about/career-opportunities,,Staff Scientists,,,,,,,,,,,https://www.amii.ca/research-talent/staff-scientists,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
117,Alberta Pharmacists Association,static_html_listing,,https://rxa.ca/for-pharmacists/career-opportunities/,,About RxALeaders in PharmacyBoard of DirectorsContact Us,,,,,,,,,,,https://rxa.ca/for-pharmacists/career-opportunities/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
117,Alberta Pharmacists Association,static_html_listing,,https://rxa.ca/for-pharmacists/career-opportunities/,,Leaders in Pharmacy,,,,,,,,,,,https://rxa.ca/about-rxa/leaders-in-pharmacy-since-2000/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
117,Alberta Pharmacists Association,static_html_listing,,https://rxa.ca/for-pharmacists/career-opportunities/,,Board of Directors,,,,,,,,,,,https://rxa.ca/about-rxa/board-of-directors/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
149,Allmar,ats,adp,https://www.allmar.com/careers/,,Architectural HardwareDoor ClosersExit DevicesGasketingGeneral HardwareHingesLocks,,,,,,,,,,,https://www.allmar.com/product-cat/architectural-hardware/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
149,Allmar,ats,adp,https://www.allmar.com/careers/,,Architectural Hardware,,,,,,,,,,,https://www.allmar.com/product-cat/architectural-hardware/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
145,Alberta Pensions Services Corporation,ats,dayforce,https://www.apsc.ca/page/careers,,Board of Directors,,,,,,,,,,,https://www.apsc.ca/board-of-directors,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
145,Alberta Pensions Services Corporation,ats,dayforce,https://www.apsc.ca/page/careers,,APS Executive,,,,,,,,,,,https://www.apsc.ca/executive,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
145,Alberta Pensions Services Corporation,ats,dayforce,https://www.apsc.ca/page/careers,,Directory of Personal Information Banks,,,,,,,,,,,https://www.apsc.ca/page/pibs,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
145,Alberta Pensions Services Corporation,ats,dayforce,https://www.apsc.ca/page/careers,,"Alternative work arrangements (work from home, flexible work arrangements, compressed work week for non-managerial roles)",,,,,,,,,,,,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
145,Alberta Pensions Services Corporation,ats,dayforce,https://www.apsc.ca/page/careers,,"Comply with all security, privacy, and conduct requirements associated with your access level.",,,,,,,,,,,,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
161,Alma Mater Society of the University of British Columbia Vancouver,ats,dayforce,https://www.ams.ubc.ca/opportunities/jobs/,,Your BuildingFoodOrder OnlineShops & ServicesThings To DoThe AMS Points CardGift CardsBookable Study RoomsCatering & ConferencesDirectory & Amenities,,,,,,,,,,,https://www.ams.ubc.ca/your-building/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
161,Alma Mater Society of the University of British Columbia Vancouver,ats,dayforce,https://www.ams.ubc.ca/opportunities/jobs/,,Directory & Amenities,,,,,,,,,,,https://www.ams.ubc.ca/wp-content/uploads/2023/01/v2_Nest-Amenities-Map-1.pdf,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
161,Alma Mater Society of the University of British Columbia Vancouver,ats,dayforce,https://www.ams.ubc.ca/opportunities/jobs/,,"About UsThe AMSAMS LeadershipAMS Council & CommitteesFinancesCode, Bylaws & PoliciesAMS Logos",,,,,,,,,,,https://www.ams.ubc.ca/about-us/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
161,Alma Mater Society of the University of British Columbia Vancouver,ats,dayforce,https://www.ams.ubc.ca/opportunities/jobs/,,AMS Leadership,,,,,,,,,,,https://www.ams.ubc.ca/about-us/leadership/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,Natural bornleaders,,,,,,,,,,,https://www.youtube.com/embed/rTOTq7PkPBQ?rel=0&amp;controls=1&amp;showinfo=1&amp;autoplay=1&amp;cc_load_policy=1,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,Business Leadership,,,,,,,,,,,https://careers.eurofins.com/jobs/?deptid=1,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,Quality AssuranceSOFTWARE QUALITY ASSURANCE MANAGER,Braga,,,,,,,,,,https://jobs.smartrecruiters.com/Eurofins/744000130423081-software-quality-assurance-manager,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,"General ManagementHEAD OF BIOPHARMA PRODUCT TESTING BENELUXLead our BioPharma Product Testing laboratories across Belgium, the Netherlands, and Luxembourg with full P&L accountability.view opportunity",,,,,,,,,,,https://jobs.smartrecruiters.com/ni/Eurofins/e5135c19-8f68-4e3d-9e54-84d9e409fd2d-head-of-biopharma-product-testing-benelux,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,General ManagementMANAGING DIRECTOR - ENVIRONMENT TESTING UK,,,,,,,,,,,https://jobs.smartrecruiters.com/Eurofins/744000129005545-managing-director-environment-testing-ukD&reserved=0,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,Materials & Engineering,,,,,,,,,,,,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
159,Alphora Research (Canada),ats,smartrecruiters,https://careers.eurofins.com/,,Kick start an international career working on meaningful projects with exposure to our leadership teams!,,,,,,,,,,,https://careers.eurofins.com/students-and-graduates/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
164,Alterna Savings and Credit Union Limited,ats,ukg_pro,https://alterna.ca/en/about-us/careers,,GovernanceBoard of DirectorsAnnual General MeetingCorporate ReportsBy-laws,,,,,,,,,,,https://alterna.ca/en/about-us/governance,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
164,Alterna Savings and Credit Union Limited,ats,ukg_pro,https://alterna.ca/en/about-us/careers,,Board of Directors,,,,,,,,,,,https://alterna.ca/en/about-us/governance/board-of-directors,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
165,AltaLink,ats,workable,https://www.altalink.ca/join-our-team/,,GovernanceGovernanceLeadershipRegulatoryCode of Ethics,,,,,,,,,,,https://www.altalink.ca/join-our-team/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
165,AltaLink,ats,workable,https://www.altalink.ca/join-our-team/,,Leadership,,,,,,,,,,,https://www.altalink.ca/governance/leadership/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
166,Algoma Central,static_html_listing,,https://www.algonet.com/careers/,,Our CompanyOur CompanyOur HistoryOur LeadershipContact Us,,,,,,,,,,,https://www.algonet.com/the-company/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
166,Algoma Central,static_html_listing,,https://www.algonet.com/careers/,,Our Leadership,,,,,,,,,,,https://www.algonet.com/the-company/our-leadership/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Who We AreOur ValuesWhat We DoStrategic PlanningAccreditationAnnual Business PlanAnnual ReportsQuality Improvement PlanStakeholdersBoard of DirectorsLatest News,,,,,,,,,,,https://ambulancenb.ca/en/who-we-are/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Board of Directors,,,,,,,,,,,https://ambulancenb.ca/en/who-we-are/board-of-directors/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Patients & FamiliesPatient Rights and ResponsibilitiesPatient & Family AdvisorsPrivacy,,,,,,,,,,,https://ambulancenb.ca/en/patients-families/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Patient & Family Advisors,,,,,,,,,,,https://ambulancenb.ca/en/patients-families/patient-family-committee/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"ContactQuestions, Comments or ComplaintsInformation RequestsManagers & StationsEmergency Preparedness",,,,,,,,,,,https://ambulancenb.ca/en/contact/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Managers & Stations,,,,,,,,,,,https://ambulancenb.ca/en/contact/managers-stations/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"Tuition bursary program extended for paramedics, emergency medical technicians. To find out more, click here.",,,,,,,,,,,https://www.gnb.ca/en/news/n-b.2026.04.tuition-bursary-program-extended-for-paramedics-emergency-medical-technicians.html,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Emergency Medical TechnicianGeneral application in New Brunswick,,,,,,,,,,,https://ambulancenb.ca/en/careers/250327-emergency-medical-technician-2/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Emergency Medical Technician,New Brunswick,,,,,,,,,,https://ambulancenb.ca/en/careers/250327-emergency-medical-technician-2/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"Emergency Medical Technician - 2025321Full time permanent, Tracadie, NB",,,,,,,,,,,https://ambulancenb.ca/en/careers/2025321-emergency-medical-technician-2025321/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Emergency Medical Technician - 2025321,,,,,,,,,,,https://ambulancenb.ca/en/careers/2025321-emergency-medical-technician-2025321/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"Emergency Medical Technician - 2025367Full time permanent, St. Stephen, NB",,,,,,,,,,,https://ambulancenb.ca/en/careers/2025367-emergency-medical-technician-2025367/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Emergency Medical Technician - 2025367,,,,,,,,,,,https://ambulancenb.ca/en/careers/2025367-emergency-medical-technician-2025367/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"Emergency Medical Technician - 2025532Full time permanent, Saint John, NB",,,,,,,,,,,https://ambulancenb.ca/en/careers/2025532-emergency-medical-technician-2025532/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,Emergency Medical Technician - 2025532,,,,,,,,,,,https://ambulancenb.ca/en/careers/2025532-emergency-medical-technician-2025532/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
176,Ambulance New Brunswick,static_html_listing,,https://ambulancenb.ca/en/careers/,,"Emergency Medical Technician - 2025780Full time permanent, Saint John, NB",,,,,,,,,,,https://ambulancenb.ca/en/careers/2025780-emergency-medical-technician-2025780/,,,,2026-07-19T15:49:59.188402+00:00,2026-07-19T15:49:59.188402+00:00,active,
