record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error
367,new_urls,367,Safran-group,no,https://www.safran-group.com/jobs,https://www.safran-group.com/jobs,https://www.safran-group.com/jobs,safran-group.com,FOUND,https://www.safran-group.com/jobs,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:14.343982+00:00,https://www.safran-group.com/jobs,https://www.safran-group.com/jobs,200,Job openings | Safran,,0,12,https://www.safran-group.com/jobs/united-states/everett/sales-manager-149210 | https://www.safran-group.com/jobs/france/gonfreville-orcher/referent-e-domaine-sap-achats-logistique-fh-146683 | https://www.safran-group.com/jobs/france/velizy-villacoublay/ingenieur-produit-pompes-hydrauliques-fh-159587 | https://www.safran-group.com/jobs/united-states/grand-prairie/electronics-technician-159930 | https://www.safran-group.com/jobs/france/bordeaux/responsable-technico-fonctionnel-windchill-fh-155321,confirmed_career_page_active,Employer-career language plus job records or job links,"We value your privacy

We use cookies to enhance your browsing experience, serve personalised ads or content, and analyse our traffic. By clicking ""Accept All"", you consent to our use of cookies.

Customise
Reject All
Accept All
Necessary
Functional
Analytics
Advertisement
Uncategorised
Save My Preferences
Skip to main content
SAF 343€
+2.94%
Countries
Locations
Companies
Graphic guidelines
EN
Logins
Open search
GROUP
SUSTAINABILITY
PRODUCTS & SERVICES
CAREERS
FINANCE
NEWS & MEDIA
Home
Careers
Job openings

Beware of fake recruiters and fraudulent job offers! Safran recruiters will never ask you for personal information such as your bank account details, social security number, or banking information. If you have any doubts, please contact us directly through your candidate area.

Job openings
Search a job opening
Located in ...
SEARCH
Job field
Experience
Contract
Company
Status
APPLY FILTERS
3837
 result(s)
Sort by : 
Sort by
Relevance 
Sort by
Alphabetical
Sales Manager
07.29.2026
Northwest Aerospace Technologies
Everett, Washington, United States
Employees - Staff
Permanent
Sales & Marketing
Consultant-e SAP Achats - Logistique F-H
07.29.2026
Safran Nacelles
Gonfreville L'orcher, Normandie, France
Professional, Engineer & Manager
Permanent
IT
Ingénieur-e senior Produit Pompes Hydrauliques F-H
07.29.2026
Safran Landing Systems
Vélizy-villacoublay, Ile de France, France
Professional, Engineer & Manager
Permanent
Fluid Mechanics
Electro-Mechanical Avionics Technician Level 2",
370,new_urls,370,Ciusss-ouestmtl,no,https://ciusss-ouestmtl.gouv.qc.ca/emplois-et-stages/,https://ciusss-ouestmtl.gouv.qc.ca/emplois-et-stages/,https://ciusss-ouestmtl.gouv.qc.ca/emplois-et-stages/,ciusss-ouestmtl.gouv.qc.ca,FOUND,https://ciusss-ouestmtl.gouv.qc.ca/emplois-et-stages/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:20.271555+00:00,https://ciusss-ouestmtl.gouv.qc.ca/emplois-et-stages/,https://www.ciusss-ouestmtl.gouv.qc.ca/carrieres,200,Santé Québec Ouest-de-l’Île-de-Montréal – Universitaire | Carrières,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Passer au contenu
 
Taille d'affichage:
100%
Fermer les options d'accessibilité pour l'affichage
Santé Québec Ouest-de-l’Île-de-Montréal
Universitaire
Search
À propos
Nous joindre
URGENCE
Portail du personnelRecherche, enseignement et innovationFaire un donSignalement à la DPJ
View in English
EN
Menu:
Soins et services
Menu:
Usagers et visiteurs
Menu:
Installations
Menu:
Carrières
Options d'accessibilité pour l'affichage
Information sur l’accessibilité du web
Carrières
Santé Québec Ouest-de-l’Île-de-Montréal – UniversitaireCarrières
Carrières
Offres d'emploi
Alerte-Emploi
Activités de recrutement
Étudiants en soins infirmiers : CEPI et externes
Médecins et chefs médicaux
Formation préposé aux bénéficiaires
Atlas
Stages
FAQ

Faites carrière chez nous

Le territoire de desserte de Santé Québec Ouest-de-l’Île-de-Montréal – Universitaire compte quelques-unes des communautés les plus vibrantes et les plus multiculturelles de la région. Notre clientèle est à la fois francophone, anglophone et allophone. Nos installations sont des milieux de travail dynamiques et enrichissants qui favorisent le contact aux autres cultures et l’apprentissage d’une seconde langue.

Également, Santé Québec Ouest-de-l’Île-de-Montréal – Universitaire offre une panoplie d’avantage sociaux hautement compétitifs, tels que :

4 semaines de vacances après une année de service;
9.6 jours de maladie par année;
13 congés fériés par année;
Un régime d’assurances collectives (médicaments, soins dentaires, autres p",
371,new_urls,371,Sardine,no,https://sardine.ai/careers,https://sardine.ai/careers,https://sardine.ai/careers,sardine.ai,FOUND,https://sardine.ai/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:21.994264+00:00,https://sardine.ai/careers,https://www.sardine.ai/careers,200,"Careers in Fraud Prevention, AML Compliance, and Risk AI",ashby,0,10,https://jobs.ashbyhq.com/sardine/84b8ff1e-81a2-44e7-9161-9ccd5e5b0cb3 | https://jobs.ashbyhq.com/sardine/92da1cab-a832-4a34-b8fc-18a5b0a675d9 | https://jobs.ashbyhq.com/sardine/9d6e2797-71e3-4244-9cf0-7ccbf0f707da | https://jobs.ashbyhq.com/sardine/301662be-e7ab-4827-936a-13fe02add4aa | https://jobs.ashbyhq.com/sardine/0602a07b-6f97-44c8-84e0-b2b1483852e9,confirmed_external_ats_active,ashby page with job records or job links,"SardineCon SF/2026

Join us in San Francisco · August 19th

Learn More →
Products
Agentic AI
Customers
Resources
Log in
Contact us
ONBOARDING
Global KYC
Global KYB
Identity Verification
Document Verification
Bank Verification
Credit Underwriting
FRAUD PREVENTION
Agentic Fraud Ops
Device & Behavior
Payment Fraud
Bank Transactions
Card Issuing Fraud
Merchant Monitoring
Policy Abuse
Refund Fraud
CYBER SECURITY
Account Takeovers
Bot Detection
Job Applicant Fraud
AML COMPLIANCE
Agentic AML Ops
Transaction Monitoring
Customer Risk Rating
Sanctions Screening
Case Management
Sponsor Banking
PLATFORM
Agentic risk platform to fight financial crime
Device & Behavior
Workflow Automation
Rules Engine
Fraud Dashboard
Machine Learning
Connections Graph
Consortium Data
Case Management
Agentic AML Ops
Agentic Fraud Ops
THE CURRENT
Sardine blog

Insights, analysis, and perspectives on fraud, payments, and risk.

Explore
LATEST ARTICLE
Agentic AI in Payments Will Change What a Fraud Investigation Looks Like
EVENTS
Meet the team

Join Sardine at upcoming events

WHITEPAPERS
Research worth sharing

Industry insights and deep dives

SARDINE MEDIA
Fraud Forward Podcast

Hosted by Hailey Windham

The Saturday Fraud Strategist Podcast

Hosted by Chen Zamir

Fraudology

Hosted by Karisse Hendrick

THE AGENTIC FRONTIER

Learn more
DEVELOPERS
Engineering
Documentation
API Status
--- title: Careers in Fraud Prevention, AML Compliance, and Risk AI source_page: https://www.sardine.ai/careers canonical: htt",
372,new_urls,372,Scalepad,no,https://scalepad.com/careers,https://scalepad.com/careers,https://scalepad.com/careers,scalepad.com,FOUND,https://scalepad.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:26.178671+00:00,https://scalepad.com/careers,https://www.scalepad.com/careers,200,Careers | ScalePad,bamboohr,0,6,https://scalepad.bamboohr.com/careers/384 | https://scalepad.bamboohr.com/careers/385 | https://scalepad.bamboohr.com/careers/367 | https://scalepad.bamboohr.com/careers/382 | https://scalepad.bamboohr.com/careers/388,confirmed_external_ats_active,bamboohr page with job records or job links,"Products
Integrations
Pricing
Resources
Company
Switch to dark mode
Log In
Book a Demo

CAREERS

Build with purpose.

Join the team building practical software for MSPs, client success teams, and the businesses they support.

Open Roles
9 open roles
5 teams hiring
01
SECTION
Careers
02
SECTION
Culture
03
SECTION
Perks
04
SECTION
Teams
Why ScalePad careers video

CAREERS

Why ScalePad?

ScalePad is committed to fostering equal opportunities for growth and prioritizing the well-being of our employees and workplace. We actively invest in our team to cultivate an environment that promotes growth, fulfillment, inclusivity, and camaraderie.

About Us
ScalePad Glassdoor Ratings
View More Glassdoor Stats
4.2
OVERALL RATING
4.6
BENEFITS RATING
80%
RECOMMEND TO FRIENDS

DEI

Diversity & Inclusion

At ScalePad, we believe in the power of Diversity, Equity, Inclusion, and Belonging to drive innovation, collaboration, and success. We are committed to fostering a workplace where every individual’s unique experiences and perspectives are valued, and where employees from all backgrounds can thrive.

Join us and be part of a team that celebrates differences, embraces fairness, and ensures that everyone has an equal opportunity to contribute and grow. Together, we’re creating an environment where diverse voices are heard, valued, and amplified.

PERKS

Benefits that support how you work and grow

From flexible work rhythms to practical career support, ScalePad invests in the tools, benefits, a",
373,new_urls,373,Scileads,no,https://scileads.com/careers,https://scileads.com/careers,https://scileads.com/careers,scileads.com,FOUND,https://scileads.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:26.622986+00:00,https://scileads.com/careers,https://scileads.com/careers/,200,Careers | SciLeads,,0,1,https://scileads.com/news/q-a-with-emily-hunter-customer-success-manager/,confirmed_career_page_active,Employer-career language plus job records or job links,"Solutions
Our Data
AI Partner Program
Pricing
Events
Resources
Company
Login
Free Trial
CAREERS
Join our team of problem solvers

If you're a fast mover, smart thinker and creative problem solver, let's chat!

See open positions

LIFE AT SCILEADS

Push boundaries and lead in your own way

We know that a positive work environment and work-life balance fuel productivity and job satisfaction. Our culture is an exciting mix of growth, innovation, flexibility, and fun which drives our mission of accelerating the go-to-market strategy of every scientific company. With cutting-edge technology at our core, we're committed to ensuring high-quality data and an outstanding customer experience – all led by our talented and dynamic team.

BENEFITS & PERKS

What you can expect
Fully Remote

Work from anywhere in the world

Flexible Hours & Holidays

Make your schedule work for you

Home Office Setup Allowance

Create your ideal workspace

Birthday Day Off

Happy birthday from us!

Great Benefits

Including private health insurance

Virtual Office

Plus team lunches and gaming sessions

REMOTE WORKING

How we work

TOM | SENIOR SOFTWARE ENGINEER

Why have two monitors when you can have three!

JAMES | CTO

The spaghetti junction look was intended…

LAURA | CRO

Training in progress

PADDY | SENIOR SOFTWARE ENGINEER

Life is all about balance

NUALA | HEAD OF SALES ENABLEMENT

A Peroni on the balcony… what more could I want?

EMILY | ACCOUNT MANAGER

Hello Friday afternoon!

ANNA | PRODUCT M",
374,new_urls,374,Screamingpower,no,https://screamingpower.com/careers,https://screamingpower.com/careers,https://screamingpower.com/careers,screamingpower.com,FOUND,https://screamingpower.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:28.019724+00:00,https://screamingpower.com/careers,https://screamingpower.com/careers/,200,Careers | Screaming Power,,0,1,https://screamingpower.com/sales-and-marketing-management-trainee/,confirmed_career_page_active,Employer-career language plus job records or job links,"PRODUCTS AND SERVICES
CASE STUDIES
NEWS
ABOUT US
CAREERS
CONTACT US
Get in Touch
CAREERS
Build the future of energy data with us

Screaming Power is a Canadian clean-technology and energy software company specializing in utility data, data access and sharing, energy intelligence and AI-enabled solutions. We're a small, hands-on team where you'll learn fast, take ownership and see your work make a real impact.

Why join Screaming Power

A place to grow across clean tech, software, data and AI.

Real ownership

Small team, big responsibility. You'll own meaningful work from day one, with training and mentorship along the way.

Purpose-driven

Help utilities and energy users understand, share and act on their data — driving conservation, savings and continuous improvement.

Modern tools & AI

Work hands-on with HubSpot, Jira, analytics and leading AI platforms like ChatGPT, Claude and Copilot.

Open positions

Current opportunities to join the team.

Sales and Marketing Management Trainee
Toronto, ON
Remote
Full-time
Entry level
View role & apply
Don't see the right role?

We're always glad to hear from talented people who want to help shape energy data. Introduce yourself and tell us how you'd like to contribute.

Get in touch
Stay Updated

Get the latest energy management insights delivered to your inbox.

Subscribe to Newsletter

Revolutionizing strategic energy data management with mobile big data cloud platforms connecting energy users, utilities, markets and IoT for effect",
376,new_urls,376,Secureops,no,https://secureops.com/careers,https://secureops.com/careers,https://secureops.com/careers,secureops.com,FOUND,https://secureops.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:31.351633+00:00,https://secureops.com/careers,https://www.secureops.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
375,new_urls,375,Searidgetech,no,https://searidgetech.com/careers,https://searidgetech.com/careers,https://searidgetech.com/careers,searidgetech.com,FOUND,https://searidgetech.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:31.797256+00:00,https://searidgetech.com/careers,https://searidgetech.com/careers,200,Careers in Aviation Innovation | Searidge,,0,1,https://searidgetech.com/intelligent-stand-manager/,confirmed_career_page_active,Employer-career language plus job records or job links,"DISCOVER
PRODUCTS
RESOURCES
COMPANY
CAREERS
CONTACT
OUR PEOPLE, OUR CULTURE
Who are Ridgies?

We are a diverse group of hardworking innovators, critical thinkers and problem-solvers.  We thrive in an environment that promotes teamwork and provides us opportunities to challenge ourselves, learn and grow. As a global organization, we have had the privilege of working with clients across the world and our diverse customer base has provided us with global insight and experiences.

Collectively we speak over 20 languages and have travelled to 91 countries; which accounts for almost half of the countries in the world.

Half of us are night-owls, like sweet treats and believe pineapple belongs on pizza.

The other half are early risers, all salty and think pineapple has no business on pizza!

Our differences are what make us great. We are a result-oriented team delivering projects that are helping the aviation industry modernize their operations.
What we do

Everyone is familiar with the traditional, iconic air traffic control tower found in airports around the world. As the industry moves to “Smart Airports”, technology offers new, enhanced ways of managing traffic in and around the airport.

Using video-based technology and artificial intelligence, we are able to offer our customers operational enhancements, collaboration and automation, to proactively transform the way they offer and deliver services to meet changing demands. With technology at over 50 sites in 25 countries, we a",
378,new_urls,378,Sezzle,no,https://sezzle.com/careers,https://sezzle.com/careers,https://sezzle.com/careers,sezzle.com,FOUND,https://sezzle.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:35.594328+00:00,https://sezzle.com/careers,https://sezzle.com/en-ca/careers/,200,Careers at Sezzle,greenhouse,0,0,,external_ats_needs_review,"greenhouse detected, but no jobs were confidently identified","Shop
Get the App
How to Sezzle
For Business
Sign Up
Log In
Careers
Values
Open Roles
MEI
Level Up Your Career at Sezzle

Help shape the future of payment solutions with Innovation and Purpose.

See Open Roles
Picture of Sezzle employees playing a board game
Our Promise to Our Employees

Every choice we make has our employees' interest at heart.



Comprehensive Benefit Plans

Generous Parental & Family Leave

Competitive 401k Match

Paid Time Off & Volunteer Time Off

Ownership Through Equity

100% of Donations to Charity Matched

Remote Friendly Company

Highly Discounted Fitness Membership

Our Mission and Values

We believe accomplishing small steps leads to greater confidence. We believe in honesty and transparency above all else. We believe in doing well by doing good. Our success is measured by having a positive impact on our world.




Exhibit Strong Character
Demonstrate Excellent Communication
Have Fun
Act Like an Owner
Driven to Succeed
Merit, Excellence and Intelligence

At Sezzle, we believe in building a workplace that celebrates Merit, Excellence, and Intelligence (MEI). Our commitment to fostering a culture grounded in these values means we’re looking for individuals who are driven to make an impact, grow personally and professionally, and bring their best selves to work every day. We also believe in talent over tenure, valuing skills, passion, and potential above years on the job. Sezzle’s MEI philosophy is about recognizing achievements, striving for excellen",
377,new_urls,377,Jobs,no,https://jobs.sephora.com/,https://jobs.sephora.com/,https://jobs.sephora.com/,jobs.sephora.com,FOUND,https://jobs.sephora.com/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:35.659684+00:00,https://jobs.sephora.com/,https://www.inside-sephora.com/en/about-sephora,200,About Sephora,,0,0,,needs_manual_review,Insufficient evidence for automatic classification,"Press Alt+1 for screen-reader mode, Alt+0 to cancel
Accessibility Screen-Reader Guide, Feedback, and Issue Reporting | New window
Choose a market to view content specific to your location
CANADA
SELECT ANOTHER MARKET
CONFIRM
ABOUT
LEARN ABOUT
Sephora
About
us
Heritage
DNA
Product
Selection
COMMITMENTS
LEARN ABOUT
Our
Commitments
Commitments
For
our planet
For
our people
& communities
PEOPLE & CULTURE
LEARN ABOUT
People &
Culture
People &
Culture
What we
Offer
Our
stores
Our
offices
STORIES OF SEPHORA
LEARN ABOUT
Stories
of Sephora
Stories
of
Sephora
Beauty &

Belonging
SEPHORA IN CANADA
LEARN ABOUT
Sephora in Canada
Sephora
Canada
Diversity, Equity & Inclusion
Sephora
ASPIRE
Our
Teams
JOIN US
SHOP SEPHORA
EN

AUTO TRANSLATE

About

Sephora
We believe that beauty thrives in diversity and discovery.
Our purpose is to champion a world of inspiration and inclusion where everyone can celebrate their beauty.
HERITAGE
From the very beginning, our founder believed that Sephora could not only disrupt beauty retail but be a positive force in the world. 
LEARN MORE
DNA
Our joy comes from delivering a curated and personalized experience for our customers, giving them the freedom to explore their beauty.
LEARN MORE
Across our retail stores, offices, and DCs, it is our people who bring the Sephora magic to life every day. Our shared purpose and values make the biggest difference in our business.
PRODUCT SELECTION
At Sephora, our commitment is to offer the most unique and diverse selection ",
379,new_urls,379,Jobsearch,no,https://jobsearch.sherwin.com/,https://jobsearch.sherwin.com/,https://jobsearch.sherwin.com/,jobsearch.sherwin.com,FOUND,https://jobsearch.sherwin.com/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:38.728437+00:00,https://jobsearch.sherwin.com/,https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/,200,Sherwin-Williams Careers,oracle,0,0,,external_ats_needs_review,"oracle detected, but no jobs were confidently identified","Skip to main content.
TERMS OF USE
PRIVACY POLICY
EEO, E-VERIFY, RIGHT TO WORK, AND OTHER NOTICES
ACCESSIBILITY AND REASONABLE ACCOMMODATION
FORCED LABOR AND HUMAN TRAFFICKING

This website uses cookies and similar technologies to provide you with the best user experience and help us understand how our site is used. We also share information about your use of our website with our social media, advertising, and analytics partners. For more information on our use of cookies and data, please review our Privacy Policy. To manage your cookie preferences or to opt out of targeted advertising, please click 'Manage Cookie Preferences' below. By continuing to use our website, regardless of your cookie preferences, you agree to our Privacy Policy and Terms of Use.

ACCEPT ALL
REJECT ALL NON-ESSENTIAL COOKIES
Your Privacy Choices",
381,new_urls,381,Silicontekinc,no,https://silicontekinc.com/careers,https://silicontekinc.com/careers,https://silicontekinc.com/careers,silicontekinc.com,FOUND,https://silicontekinc.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:43.923054+00:00,https://silicontekinc.com/careers,https://www.silicontekinc.com/careers,,,,0,0,,crawl_failed,All configured retries failed,,HttpClientStatusCodeError: Client error status code returned (status code: 404).
380,new_urls,380,Sibitalent,no,https://sibitalent.com/careers,https://sibitalent.com/careers,https://sibitalent.com/careers,sibitalent.com,FOUND,https://sibitalent.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:45.458500+00:00,https://sibitalent.com/careers,http://www.sibitalent.com/careers,200,"Sibitalent Corp is a fast growing renowned IT, Software development, Staffing and Consultancy firm",,0,0,,needs_manual_review,Insufficient evidence for automatic classification,"USA +1-9727766378  info@sibitalent.com
   
Home
About Us 
Services 
Resources
Portfolio
Career
Contact Us
GET IN TOUCH

Are you looking for

Mobile App Development

If you want to get a Mobile App Developed, You are at the right Place. Sibitalenth provides services in
 ANDROID, iPHONE, iPAD
 HYBRID APP (IONIC, REACT NATIVE)
 WEB APP

CONTACT US
Previous
Next
About Us
Welcome to Sibitalent

Sibitalent Corp is a fast-growing, renowned IT and software development firm based in Plano, TX, with a delivery center in Noida, India. We specialize in delivering tailored and innovative IT solutions to clients worldwide. Our expertise lies in designing and developing customized and optimized mobile and web applications that empower businesses to leverage technology for increased ROI and reduced costs. We focus on creating seamless digital experiences with cutting-edge designs and scalable development solutions, helping organizations build a strong digital presence for the future.

Advance Advisory Team
24/7 Support Help Center
Customer Service & Operations

READ MORE
Our Services
Explore Our IT Services
Website Designing

Sibitalent Corp is a reputed website designing company in Delhi NCR that guarantees a solid user experience and the high-quality web designing services to our global clients which eventually converts into sales.

READ MORE
Website Development

Sibitalent Corp, a leading web development company with the intent to offer our clients most efficient web development solutions",
382,new_urls,382,Sitime,no,https://www.sitime.com/company/careers,https://www.sitime.com/company/careers,https://www.sitime.com/company/careers,sitime.com,FOUND,https://www.sitime.com/company/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:45.765881+00:00,https://www.sitime.com/company/careers,https://www.sitime.com/company/careers,200,Careers | SiTime,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","0
Main Menu
SOLUTIONS
PRODUCTS
TOOLS & RESOURCES
COMPANY
INVESTORS
Search
Shop now
SITIME CAREERS
Timing Favors the Bold

People are the heart of SiTime. Our success is built on an inspiring culture where employees are encouraged to lead, take risks, and imagine the future of timing. From developing technology innovations to supporting our customers, the SiTime experience is fast-paced, creative, and bold.

Explore Open Positions
400

people around the world & growing

55%

of our workforce are engineers

50%

hold advanced degrees

Get to Know SiTime

Interested in joining SiTime? Learn more about our culture, people, and what inspires us

INNOVATORS ON TAP
Philosophies of Innovation with Rajesh Vashist
SiTime CEO Rajesh Vashist shares the values that shape our leadership and underpin our culture of creativity and problem-solving.
Listen Podcast
FABRICATED KNOWLEDGE
An Interview with Rajesh Vashist
An insightful interview with Rajesh Vashist, exploring his experiences and perspectives on leadership and business strategy.
Listen Interview
YOUTUBE
SiTime Corporation YouTube Channel
Explore SiTime official YouTube channel for videos on precision timing technology, product insights, and industry trends.
Explore Now
Meet Your Coworkers

Get to know some of the SiTime family, learn why they joined and thrive at SiTime, and what drives their passion.

Jim Holbrook joined SiTime after working in the semiconductor industry on timing products including quartz-based oscillators. He rec",
383,new_urls,383,Careers,no,https://careers.skechers.com/,https://careers.skechers.com/,https://careers.skechers.com/,careers.skechers.com,FOUND,https://careers.skechers.com/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:47.723261+00:00,https://careers.skechers.com/,https://careers.skechers.com/us/en,200,Skechers Careers: Comfort-Driven Opportunities Await You,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to main content
-
COMFORT
MEETS CAREER.
Join a company where comfort drives everything—from our products to the way we support our Retail, Corporate, and Distribution teams around the world.
YOUR FUTURE STARTS HERE
This is where your journey begins. Whether you’re stepping into Retail, joining our Corporate team, or powering operations in one of our Distribution Centers, you’ll find support to grow, tools to thrive, and a global team that moves forward—together.
RETAIL
Be the face of our brand. In Retail, you’ll connect with customers, bring our products to life, and make people feel good with every step.
Retail Jobs
CORPORATE
Work behind the scenes to move the business forward. From design to finance to marketing, our Corporate teams drive innovation, strategy, and global success.
Corporate Jobs
DISTRIBUTION CENTER
Keep us moving. At our Distribution Centers, you’ll play a vital role in getting our products where they need to go—efficiently, accurately, and globally.
Distribution Center Jobs
Opportunities Are Everywhere—Start Exploring.
No matter where you call home, your skills, ideas, and ambitions have a place here. Explore all roles across Retail, Corporate, and Distribution—and take your next step with a company that's always taking comfort to the next level.
Explore All Jobs
skip this widget
 
Careers
Home
Search All Jobs
Join Talent Community
Support
Contact Us
Company
About Us
follow us
Copyright © 2025.
Skechers Career Bot
Enabled Chatbot Sounds
The information",
384,new_urls,384,Careers,no,https://careers.skyworksinc.com/,https://careers.skyworksinc.com/,https://careers.skyworksinc.com/,careers.skyworksinc.com,FOUND,https://careers.skyworksinc.com/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:49.163690+00:00,https://careers.skyworksinc.com/,https://careers.skyworksinc.com/,200,Careers at Skyworks,,0,1,https://careers.skyworksinc.com/#cookieManagerModal,confirmed_career_page_active,Employer-career language plus job records or job links,"This website uses cookies and other tracking technologies to enhance user experience and to analyze performance and traffic on our website. Further information is available in our Cookies Policy and our Privacy Policy.

Modify Cookie Preferences
Accept All Cookies
Careers at Skyworks
CAREER HOME
ABOUT US 
FEATURED JOBS 
LOCATIONS
NOT FINDING A JOB? 
Language  
Sign in / Create Account
SEARCH FOR OPEN POSITIONS AT SKYWORKS
	
	
Search Jobs


CAREER AREAS


	
	
	
	 
SEARCH JOBS BY LOCATION
 Search Jobs by Location
JOIN OUR TALENT COMMUNITY

Enter your email address and learn more about us. We’ll share information that matches your interests and gives you a taste of life at Skyworks.

Email Address

Sign in / Create Account


LEARN MORE ABOUT OUR DYNAMIC WORK ENVIRONMENT


	
	
	
Skyworks is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military/veteran status or other characteristic protected by law.
CAREERS HOME
SKYWORKSINC.COM
TOP JOB SEARCHES
VIEW ALL JOBS
PRIVACY POLICY
COOKIE CONSENT MANAGER

Copyright 2026 Skyworks Solutions, Inc.",
385,new_urls,385,Slice,no,https://slice.com/careers,https://slice.com/careers,https://slice.com/careers,slice.com,FOUND,https://slice.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:53.319854+00:00,https://slice.com/careers,https://slice.careers/,200,Slice Careers — Open for Talent,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","By using this website, you agree to our use of cookies. We use cookies to provide you with a great experience and to help our website run effectively.

ACCEPT
DECLINE

SLICE NAMED TO INC. MAGAZINE’S BEST WORKPLACES

SKIP TO CONTENT
Careers Home
Culture
Benefits
Our Story
VIEW OPPORTUNITIES
THE WORLD’S BEST IDEAS THRIVE HERE

Looking to bring world-class products to small business counters? Welcome to Slice.

Best Places
to Work
Best
Workplaces
World’s Most Innovative Companies
Technology Fast 
500 Awards
MAKE A
DIFFERENCE.

Many companies talk about being mission-driven. We live it. Ilir Sela started Slice in 2016 to bring the modern tools that have grown major chains to local pizzerias. Today, you’d be joining a global team empowering over 20,000 shops and the families behind them.

There aren’t many jobs out there where the customers consider you family.

“LIKE HAVING AN EXTRA TEAM OF EMPLOYEES THAT DOESN’T MAKE MISTAKES.”

Jeff Bracalenti, Co-Owner, Manbroso’s To Go

“PIZZA ISN’T JUST THEIR SPECIALTY — IT’S THEIR ENTIRE BUSINESS.”

Anthony Beninati, Owner, Nino’s Pizza

“SLICE GIVES ME FULL CONTROL, 24/7 SUPPORT, AND THE TOOLS TO THRIVE.”

Matt Brick, Owner, Brick’s Pizza

WIN
TOGETHER.

From our cosmopolitan offices to home workspaces, you’ll find coworkers who embrace collective goals, welcome diverse viewpoints, and rally around each other. We see each big, juicy challenge as an opportunity to innovate, learn, and grow. And every win as a cause to celebrate (with pizza,",
387,new_urls,387,Socomec,no,https://socomec.com/careers,https://socomec.com/careers,https://socomec.com/careers,socomec.com,FOUND,https://socomec.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,,2026-07-29T01:03:56.301555+00:00,https://socomec.com/careers,https://www.socomec.com/,200,Select your country to access to your regional website,,0,0,,needs_manual_review,Insufficient evidence for automatic classification,"Select your country to access to your regional website
Europe, Middle East & Africa

Belgium

French
Dutch

France

French

Germany

German

Italy

Italian

Netherlands

Dutch

Poland

Polish

Portugal

Portuguese

Romania

Romanian

Russia

Russian

Slovenia

Slovenian

Spain

Spanish

Sweden

Swedish

Switzerland

German
French
Italian

Turkey

Turkish

United Kingdom

English (GB)

Others countries in this area

English
French
Asia & Pacific

China

Chinese

India

English (IN)

Others countries in this area

English
America

USA

English (US)
Privacy and cookies policy
Home

Copyright © 2023. All rights reserved",
