record_id,organization_name,monitor_url,source_type,source_provider,source_listing_url,source_api_url,source_stage,previous_result,extraction_result,extraction_reason,jobs_found,extraction_error,extraction_checked_at_utc
51,Activar Hotels,https://activarhotels.ca/careers/,general_job_board,indeed,https://ca.indeed.com/job/journalier-dentretien-b%C3%A2timent-6b09f96974d2c26e,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:25:18.587816+00:00
53,Activation Laboratories,https://actlabs.com/employment/,general_job_board,indeed,https://ca.indeed.com/job/sample-preparation-technician-general-labour-night-shift-838054f59869ae00,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:25:19.201025+00:00
35,Accelera,https://www.accelerazero.com/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MFG8TMB,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:18.200740+00:00
44,Access Storage,https://www.accessstorage.ca/en/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PW6TJW3,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:18.229414+00:00
57,Activecare Physio,https://acpottawa.ca/career/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-KQVHTPC5	,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:19.516858+00:00
62,Adaptive Marine Solutions,https://ams-ink.ca/company/careers/,static_html_listing,,https://ams-ink.ca/company/careers/,,stage1,,jobs_extracted,4 jobs found,4,,2026-07-19T15:25:19.628382+00:00
74,AgileBits,https://1password.com/careers,ats,ashby,https://1password.com/careers,,stage1,,jobs_extracted,Unknown ATS: ashby,8,,2026-07-19T15:25:19.517083+00:00
69,Advanced Chemistry Development,https://www.acdlabs.com/about/careers/,ats,adp,https://www.acdlabs.com/about/careers/,,stage1,,no_jobs_found,Unknown ATS: adp,0,,2026-07-19T15:25:19.208357+00:00
73,Aecon,https://www.aecon.com/join-our-team,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-KSLJT5J,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:20.006962+00:00
76,Agribrands Purina (Canada),https://careers.cargill.com/en,passive_application,,https://careers.cargill.com/en,,stage1,,passive_application_only,"Page accepts general résumés, no current vacancies",0,,2026-07-19T15:25:20.714327+00:00
68,Advanced Glazings (Canada),https://advancedglazings.com/careers/,static_html_listing,,https://advancedglazings.com/careers/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:25:20.129324+00:00
80,Agnostiq,https://www.datarobot.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-K3WW4HZ,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:21.152406+00:00
91,Air Canada Rouge,https://flyrouge.com/ca/en/careers.html,ats,dayforce,https://flyrouge.com/ca/en/careers.html,,stage1,,no_jobs_found,Unknown ATS: dayforce,0,,2026-07-19T15:25:20.759161+00:00
93,Alair Homes,https://alairhomes.com/alair-careers/,general_job_board,indeed,https://www.indeed.com/job/regional-brand-and-marketing-manager-418dfaedc2f88218,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:25:22.597385+00:00
97,Airex (Canada),https://airex-industries.com/en/about-us/careers/,static_html_listing,,https://airex-industries.com/en/about-us/careers/,,stage1,,jobs_extracted,5 jobs found,5,,2026-07-19T15:25:23.230340+00:00
92,Alamos Gold,https://www.alamosgold.com/careers/default.aspx,unknown,,https://www.alamosgold.com/careers/default.aspx,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:25:22.998270+00:00
88,Airports Council International,https://aci.aero/resources/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-KN6M5Z2,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:23.443860+00:00
85,Ainger Group Roofing and Exteriors,https://aingerroofing.ca/about/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-W3VCK4H,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:23.557421+00:00
86,Ahearn and Soper | proVision WMS Eastern Ontario,https://www.ahearn.com/career-opportunities/,general_job_board,indeed,https://www.indeed.ca/Ahearn-&-Soper-Inc.-jobs,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:25:24.253311+00:00
107,Alberta Bible College,https://www.abccampus.ca/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TJTF48M,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:24.944327+00:00
120,Alberta Milk,https://albertamilk.com/about/careers/,no_openings,,https://albertamilk.com/about/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:25.048325+00:00
104,Alberta College of Pharmacy,https://abpharmacy.ca/about/careers/,static_html_listing,,https://abpharmacy.ca/about/careers/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:25:24.391288+00:00
119,Alberta Parks,https://albertaparks.ca/albertaparks-ca/about-parks/alberta-parks-partnerships/jobs/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MHB4H4P,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:24.997273+00:00
121,Alberta Machine Intelligence Institute,https://www.amii.ca/about/career-opportunities,ats,oracle,https://www.amii.ca/about/career-opportunities,,stage1,,jobs_extracted,Unknown ATS: oracle,2,,2026-07-19T15:25:25.048431+00:00
129,Albion Sun Vista,https://parkbridge.com/en/careers,ats,workday,https://parkbridge.com/en/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:25.300562+00:00
117,Alberta Pharmacists Association,https://rxa.ca/for-pharmacists/career-opportunities/,static_html_listing,,https://rxa.ca/for-pharmacists/career-opportunities/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:25:26.935095+00:00
142,Algonquin Animal Hospital,https://www.algonquinanimalhospital.ca/careers,static_html_listing,,https://www.algonquinanimalhospital.ca/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:26.977874+00:00
149,Allmar,https://www.allmar.com/careers/,ats,adp,https://www.allmar.com/careers/,,stage1,,jobs_extracted,Unknown ATS: adp,2,,2026-07-19T15:25:26.219168+00:00
157,ALS Society of Canada,https://als.ca/about-us/careers/,no_openings,,https://als.ca/about-us/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:27.366537+00:00
116,Alberta Newsprint Company (Canada),https://recruiting.ultipro.ca/ALB5100ALBN/JobBoard/95f191ab-f98d-4c87-aa5e-225c86210705/?q=&o=postedDateDesc,ats,ukg_pro,https://recruiting.ultipro.ca/ALB5100ALBN/JobBoard/95f191ab-f98d-4c87-aa5e-225c86210705/?q=&o=postedDateDesc,,stage1,,no_jobs_found,Unknown ATS: ukg_pro,0,,2026-07-19T15:25:25.615467+00:00
145,Alberta Pensions Services Corporation,https://www.apsc.ca/page/careers,ats,dayforce,https://www.apsc.ca/page/careers,,stage1,,jobs_extracted,Unknown ATS: dayforce,5,,2026-07-19T15:25:26.151767+00:00
155,Alphawave Semi,https://www.qualcomm.com/company/careers,static_html_listing,,https://www.qualcomm.com/company/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:27.872320+00:00
152,Allyant​​​​​,https://allyant.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-K6XB67BV,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:27.684475+00:00
161,Alma Mater Society of the University of British Columbia Vancouver,https://www.ams.ubc.ca/opportunities/jobs/,ats,dayforce,https://www.ams.ubc.ca/opportunities/jobs/,,stage1,,jobs_extracted,Unknown ATS: dayforce,4,,2026-07-19T15:25:27.763502+00:00
158,Alpine Helicopters (Canada),https://alpinehelicopter.com/who-we-are/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PZRGRFW,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:28.211169+00:00
159,Alphora Research (Canada),https://careers.eurofins.com/,ats,smartrecruiters,https://careers.eurofins.com/,,stage1,,jobs_extracted,Unknown ATS: smartrecruiters,7,,2026-07-19T15:25:27.843907+00:00
164,Alterna Savings and Credit Union Limited,https://alterna.ca/en/about-us/careers,ats,ukg_pro,https://alterna.ca/en/about-us/careers,,stage1,,jobs_extracted,Unknown ATS: ukg_pro,2,,2026-07-19T15:25:28.742564+00:00
165,AltaLink,https://www.altalink.ca/join-our-team/,ats,workable,https://www.altalink.ca/join-our-team/,,stage1,,jobs_extracted,Unknown ATS: workable,2,,2026-07-19T15:25:28.290515+00:00
170,Alzheimer Society of Manitoba,https://alzheimer.mb.ca/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PW5W683,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:30.703952+00:00
166,Algoma Central,https://www.algonet.com/careers/,static_html_listing,,https://www.algonet.com/careers/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:25:32.510258+00:00
179,Amnesty International Canada,https://amnesty.ca/about/careers,no_openings,,https://amnesty.ca/about/careers,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:35.264766+00:00
182,Amsterdam Brewing Company,https://amsterdambeer.com/pages/careers,unknown,,https://amsterdambeer.com/pages/careers,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:25:36.400587+00:00
178,Amdocs,https://www.amdocs.com/careers/home,unknown,,https://www.amdocs.com/careers/home,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:25:35.890143+00:00
176,Ambulance New Brunswick,https://ambulancenb.ca/en/careers/,static_html_listing,,https://ambulancenb.ca/en/careers/,,stage1,,jobs_extracted,27 jobs found,27,,2026-07-19T15:25:36.398161+00:00
184,Amisgest Technologie Inc,https://carrieres.amisgest.ca/jobs/Careers,static_html_listing,,https://carrieres.amisgest.ca/jobs/Careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:36.975657+00:00
191,Angstrom Engineering (Canada),https://angstromengineering.com/employment/,static_html_listing,,https://angstromengineering.com/employment/,,stage1,,jobs_extracted,6 jobs found,6,,2026-07-19T15:25:37.905962+00:00
197,Anishinabek Nation,https://anishinabek.ca/employment/,static_html_listing,,https://anishinabek.ca/employment/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:25:38.053181+00:00
186,Amgen (Canada),https://www.amgen.ca/en-ca/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PCPD225,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:38.375619+00:00
210,Apple Store,https://www.apple.com/careers/us/,static_html_listing,,https://www.apple.com/careers/us/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:25:40.213235+00:00
180,Amore Gelato,https://careers.justeattakeaway.com/global/en/canada,ats,phenom,https://cdn.phenompeople.com,,stage1,,no_jobs_found,Unknown ATS: phenom,0,,2026-07-19T15:25:39.130520+00:00
211,Apption,https://apption.com/company,ats,breezy_hr,https://apption.breezy.hr/,,stage1,,jobs_extracted,Unknown ATS: breezy_hr,3,,2026-07-19T15:25:39.596589+00:00
214,Apryse,https://apryse.com/company/careers,ats,adp,https://apryse.com/company/careers,,stage1,,jobs_extracted,Unknown ATS: adp,3,,2026-07-19T15:25:40.950715+00:00
217,Applied Nanotools (Canada),https://www.appliednt.com/careers/,no_openings,,https://www.appliednt.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:43.703256+00:00
216,Applied Biological Materials,https://www.abmgood.com/careers,ats,bamboohr,https://www.abmgood.com/careers,,stage1,,no_jobs_found,Unknown ATS: bamboohr,0,,2026-07-19T15:25:42.333573+00:00
227,Arbutus Biopharma,https://recruiting.paylocity.com/recruiting/jobs/All/f2fda2c7-bfc6-4840-90d0-83d242cada87/Arbutus-Biopharma-Inc,no_openings,,https://recruiting.paylocity.com/recruiting/jobs/All/f2fda2c7-bfc6-4840-90d0-83d242cada87/Arbutus-Biopharma-Inc,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:43.849498+00:00
212,Appnovation,https://www.appnovation.com/careers,ats,greenhouse,https://www.appnovation.com/careers,,stage1,,jobs_extracted,22 jobs found,22,,2026-07-19T15:25:40.945629+00:00
208,Applanix,https://www.trimble.com/en/careers,static_html_listing,,https://www.trimble.com/en/careers,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:25:40.117030+00:00
218,Aptose Biosciences (Canada),https://www.aptose.com/join-us/explore-careers,ats,bamboohr,https://www.aptose.com/join-us/explore-careers,,stage1,,jobs_extracted,Unknown ATS: bamboohr,3,,2026-07-19T15:25:43.703445+00:00
206,Ansys (Canada),https://www.ansys.com/careers,static_html_listing,,https://www.ansys.com/careers,,stage1,,jobs_extracted,7 jobs found,7,,2026-07-19T15:25:44.260564+00:00
234,Arctic Institute of North America,https://careers.ucalgary.ca/,unknown,,https://careers.ucalgary.ca/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:25:48.209140+00:00
228,ARC Resources,https://www.arcresources.com/join-our-team/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-5CD2KK7,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:49.524423+00:00
251,Artificial Intelligence in Medicine (Canada),https://www.inspirata.com/careers/,no_openings,,https://www.inspirata.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:52.166704+00:00
238,Arrow Lakes Hospital,https://careers.orlandohealth.com/,ats,icims,https://careers.orlandohealth.com/,,stage1,,jobs_extracted,Unknown ATS: icims,3,,2026-07-19T15:25:45.534721+00:00
250,Arup,https://www.arup.com/en-us/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TLH7JW8M,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:52.408792+00:00
244,Arthritis Society,https://arthritis.ca/about-us/careers/,iframe_listing,unknown,https://www.youtube.com/embed/NwvvZhLCIVc,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:51.778275+00:00
254,Asigra,https://www.asigra.com/company/careers,ats,bamboohr,https://www.asigra.com/company/careers,,stage1,,jobs_extracted,Unknown ATS: bamboohr,5,,2026-07-19T15:25:53.755081+00:00
253,ASCO Construction,https://ascoconstruction.com/careers/,email_application,,https://ascoconstruction.com/careers/,,stage1,,email_application_found,Application email: hr@ascoconstruction.com,0,,2026-07-19T15:25:54.441990+00:00
252,Ashbury College,https://ashbury.ca/join-ashbury/,ats,dayforce,https://ashbury.ca/join-ashbury/,,stage1,,jobs_extracted,Unknown ATS: dayforce,2,,2026-07-19T15:25:52.166865+00:00
258,Art Canada Institute,https://www.aci-iac.ca/about/jobs/,static_html_listing,,https://www.aci-iac.ca/about/jobs/,,stage1,,jobs_extracted,10 jobs found,10,,2026-07-19T15:25:55.373686+00:00
276,Association of Ontario Midwives,https://www.ontariomidwives.ca/careers,no_openings,,https://www.ontariomidwives.ca/careers,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:25:56.271524+00:00
271,Association for Rural & Small Libraries,https://www.arsl.org/jobs,ats,adp,https://www.arsl.org/jobs,,stage1,,jobs_extracted,Unknown ATS: adp,34,,2026-07-19T15:25:55.036684+00:00
273,Association of Municipalities of Ontario,https://www.amo.on.ca/jobs,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MDW2NVG,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:56.136242+00:00
274,Association of Professional Engineers and Geoscientists of Manitoba,https://www.enggeomb.ca/CareerOpportunities.html,static_html_listing,,https://www.enggeomb.ca/CareerOpportunities.html,,stage1,,jobs_extracted,24 jobs found,24,,2026-07-19T15:25:56.670526+00:00
281,AstenJohnson,https://www.astenjohnson.com/careers/,ats,dayforce,https://www.astenjohnson.com/careers/,,stage1,,jobs_extracted,Unknown ATS: dayforce,1,,2026-07-19T15:25:56.271688+00:00
230,Aramark,https://careers.aramark.com/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-KRB3FCD,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:57.852801+00:00
285,ATB Financial,https://www.atb.com/company/careers/,static_html_listing,,https://www.atb.com/company/careers/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:58.947107+00:00
286,Assumption Life,https://assomption.ca/en/individuals/about-us/careers,static_html_listing,,https://assomption.ca/en/individuals/about-us/careers,,stage1,,jobs_extracted,1 jobs found,1,,2026-07-19T15:25:59.108101+00:00
288,Atlantic Canada Fish Farmers Association,https://atlanticfishfarmers.com/about-us/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TGFVKL35,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:25:59.211198+00:00
287,Athabasca Oil Corporation,https://atha.com/careers.html,static_html_listing,,https://atha.com/careers.html,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:01.219106+00:00
290,Atlantic Publishers Marketing Association,https://atlanticpublishers.ca/work-with-us/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-5PMWZS,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:01.248606+00:00
293,ATMA Journey Centers Inc. (Canada),https://atmacena.com/careers/,general_job_board,indeed,https://ca.indeed.com/job/nurse-practitioner-5f716bb52e1e4979,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:26:02.641082+00:00
315,AutoCanada,https://www.autocan.ca/ac-careers/,ats,adp,https://www.autocan.ca/ac-careers/,,stage1,,no_jobs_found,Unknown ATS: adp,0,,2026-07-19T15:26:02.113798+00:00
317,Autism Canada,https://www.autismcanada.org/about/careers,no_openings,,https://www.autismcanada.org/about/careers,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:02.985731+00:00
297,Atmosphere Visual Effects,https://www.atmosphere-vfx.com/jobs,static_html_listing,,https://www.atmosphere-vfx.com/jobs,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:03.192428+00:00
321,Auticon,https://auticon.com/careers/,no_openings,,https://auticon.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:04.569238+00:00
303,Atlantic Lottery Corporation,https://www.alc.ca/content/alc/en/corporate/about-atlantic-lottery/career-opportunities.html,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MWMQ2V>m_auth=CXyw0FZQ6lTrGVDKiDbZzA>m_preview=env-54>m_cookies_win=x,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:03.359538+00:00
322,Avalanche Canada,https://avalanche.ca/careers,email_application,,https://avalanche.ca/careers,,stage1,,email_application_found,Application email: info@avalanche.ca,0,,2026-07-19T15:26:04.428364+00:00
283,Astellas Pharma (Canada),https://www.astellas.com/en/careers,unknown,,https://www.astellas.com/en/careers,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:26:03.748181+00:00
316,Autocorp.ai,https://autocorp.ai/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TTDMQPQH,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:04.568363+00:00
327,Avaya - Networking business,https://www.avaya.com/en/about-avaya/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-NJWMX8F,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:07.216774+00:00
333,Axolt,https://axolt.com/careers/,no_openings,,https://axolt.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:07.324401+00:00
340,AXYS Technologies (Canada),https://axys.com/about/,no_openings,,https://axys.com/about/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:07.327032+00:00
348,Backbone,https://app.dover.com/Backbone/careers/3a0c67ec-6073-48f6-9ec7-becc81445b9c,unknown,,https://app.dover.com/Backbone/careers/3a0c67ec-6073-48f6-9ec7-becc81445b9c,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:09.129434+00:00
341,B2Gold,https://www.b2gold.com/careers/careers/default.aspx,unknown,,https://www.b2gold.com/careers/careers/default.aspx,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:08.718638+00:00
354,Bakers Delight,https://www.bakersdelight.com.au/pages/careers,unknown,,https://www.bakersdelight.com.au/pages/careers,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:11.279132+00:00
351,Bamfield Marine Sciences Centre,https://bamfieldmsc.com/bmsc-overview/employment-opportunities/,static_html_listing,,https://bamfieldmsc.com/bmsc-overview/employment-opportunities/,,stage1,,jobs_extracted,5 jobs found,5,,2026-07-19T15:26:11.272331+00:00
334,Avis,https://www.avisbudgetgroup.jobs/,ats,workday,https://avisbudget.wd1.myworkdayjobs.com/ABG_Careers/job/379-Interpace-Pkwy-Parsippany-07054/Accountant-II_R0181433/apply,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:11.532536+00:00
336,AVIS,https://www.avisbudgetgroup.jobs/,ats,workday,https://avisbudget.wd1.myworkdayjobs.com/ABG_Careers/job/379-Interpace-Pkwy-Parsippany-07054/Accountant-II_R0181433/apply,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:12.122694+00:00
355,Banting and Best Department of Medical Research,https://thedonnellycentre.utoronto.ca/current-opportunities,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-5VF4L8V,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:13.184384+00:00
359,Bank of Canada,https://www.bankofcanada.ca/careers/,static_html_listing,,https://www.bankofcanada.ca/careers/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:26:14.180256+00:00
358,Bankers Petroleum,https://bankerspetroleum.com/careers/,email_application,,https://bankerspetroleum.com/careers/,,stage1,,email_application_found,Application email: hr@bankerspetroleum.com,0,,2026-07-19T15:26:13.711017+00:00
367,Barrhaven Farmers' Market,https://ottawafarmersmarket.ca/career-opportunities/,no_openings,,https://ottawafarmersmarket.ca/career-opportunities/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:14.532771+00:00
357,Bank of Canada Museum,https://careers.bankofcanada.ca/go/All-Job-Opportunities/2400817/?locale=en_US,ats,successfactors,https://rmkcdn.successfactors.com/776ed433/f30b22ff-b367-4450-950a-7.css,,stage1,,no_jobs_found,Unknown ATS: successfactors,0,,2026-07-19T15:26:14.210988+00:00
360,Bantrel Co.,https://bantrel.com/careers,ats,smartrecruiters,https://bantrel.com/careers,,stage1,,jobs_extracted,Unknown ATS: smartrecruiters,6,,2026-07-19T15:26:14.212613+00:00
361,Bardel Entertainment,https://apply.workable.com/bardel-entertainment/,ats,workable,https://apply.workable.com/bardel-entertainment/,,stage1,,no_jobs_found,Unknown ATS: workable,0,,2026-07-19T15:26:14.532991+00:00
364,Barracuda Networks,https://www.barracuda.com/company/careers,ats,jobvite,https://www.barracuda.com/company/careers,,stage1,,jobs_extracted,Unknown ATS: jobvite,7,,2026-07-19T15:26:14.531908+00:00
370,Barrick Mining Corporation,https://www.barrick.com/English/careers/default.aspx,unknown,,https://www.barrick.com/English/careers/default.aspx,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:15.867252+00:00
326,Association of Engineering Technicians and Technologists of Newfoundland and Labrador,https://www.aettnl.com/careers/,static_html_listing,,https://www.aettnl.com/careers/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:26:12.956748+00:00
374,Bath & Body Works,https://careers.bathandbodyworks.com/en/,ats,taleo,https://careers.bathandbodyworks.com/en/,,stage1,,no_jobs_found,Unknown ATS: taleo,0,,2026-07-19T15:26:15.513880+00:00
381,Bayfield Avenue,https://jobs-emplois.ottawa.ca/city-jobs?locale=en_GB,ats,recruitee,https://jobs-emplois.ottawa.ca/city-jobs?locale=en_GB,,stage1,,jobs_extracted,Unknown ATS: recruitee,5,,2026-07-19T15:26:15.715461+00:00
382,BC Centre for Palliative Care,https://www.bc-cpc.ca/about-us/careers/,unknown,,https://www.bc-cpc.ca/about-us/careers/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:18.565901+00:00
392,BC Centre for Aquatic Health Sciences,https://www.cahs-bc.ca/careers/,no_openings,,https://www.cahs-bc.ca/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:26:20.163320+00:00
383,BC Cancer Foundation,https://bccancerfoundation.com/about-us/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-NL6FNT,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:26:18.896440+00:00
388,Bayer (Canada),https://www.bayer.com/en/career,unknown,,https://www.bayer.com/en/career,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:26:20.156926+00:00
397,BCA Research,https://www.bcaresearch.com/marketing/careers,ats,dayforce,https://www.bcaresearch.com/marketing/careers,,stage1,,jobs_extracted,Unknown ATS: dayforce,6,,2026-07-19T15:26:20.620560+00:00
