record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error,stage2_checked_at_utc,stage2_result,stage2_reason,resolved_monitor_url,resolved_ats,stage2_jsonld_jobposting_count,stage2_probable_job_link_count,stage2_sample_job_links,candidate_urls_found,candidate_visits_json,stage2_error
558,found.csv,559,Burrito Gringo,no,https://burritogringo.ca/,https://www.burritogringo.ca/,https://www.burritogringo.ca/,burritogringo.ca,FOUND,https://www.burritogringo.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:45:06.478891+00:00,https://www.burritogringo.ca/careers,https://www.burritogringo.ca/careers,200,Join Our Team | Careers at Burrito Gringo – Ottawa’s Local Burrito Spot,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Join Our Team

Be Part of the Burrito Gringo Family!

JOIN NOW
Join The Burrito Gringo Family!

Burrito Gringo isn’t just about great food—it’s about great people. We’re always looking for passionate, hardworking individuals who love fresh Mexican flavors and want to be part of a fun, fast-paced team. If you're looking for a rewarding job with room to grow, we’d love to hear from you!

JOIN NOW
Application Form
PERSONAL INFORMATION
Preferred Location
Kanata North
Barrhaven
Bronson
Ottawa South
Ottawa East
Nepean
AVAILABILITY & EXPERIENCE
Position Applying For
Kitchen Staff
Front Counter
Delivery
Management
Availability (Check all that apply) :
Weekdays
Weekends
Evenings
Part-time
Full-time
Do you have prior food service experience?
Yes
No
If Yes, where?
ADDITIONAL INFORMATION
Discover
Menu
Catering
Who we are
Careers
Team
Gift cards
Promotions
Blog
Locations
Kanata North
Barrhaven
Bronson
Ottawa South
Ottawa East
Nepean
Contact
Phone : (613) 564-9696
or 613-723-9696
Email : info@burritogringo.ca
Catering Inquiries :
catering@burritogringo.ca
Follow us
Facebook
Instagram
Tiktok
Join Our Team – Be Part of the Burrito Gringo Family!
JOIN OUR TEAM
©2025 burrito-gringo all right reserved
Designed with🤍by Dentech",,2026-07-18T15:02:08.671935+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.burritogringo.ca/careers,,0,0,,115:https://www.burritogringo.ca/careers,[],
570,found.csv,571,Business Council of Canada (BCC),no,https://thebusinesscouncil.ca/,https://www.thebusinesscouncil.ca/,https://www.thebusinesscouncil.ca/,thebusinesscouncil.ca,FOUND,https://www.thebusinesscouncil.ca/about-us/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,4,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:45:39.687216+00:00,https://www.thebusinesscouncil.ca/about-us/careers/,https://www.thebusinesscouncil.ca/about-us/careers/,200,Careers | Business Council of Canada,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to main content
FOLLOW
Search
FR
TOPICS
OUR WORK
OUR MEMBERS
PODCASTS
ABOUT US
 Our Story
Careers

Share 

Thank you for your interest in working with the Business Council of Canada. We post new opportunities here as they become available.

Job Posting
We do not currently have any open opportunities.
Topics
Canada’s Human Capital
Canada’s Place in the World
Economic Strategy
Industry and Innovation
Resources and the Environment
Our Work
In The News
Letters
Member Perspectives
Opinion
Press Releases
Reports
Speeches
Statements
Submissions
Videos
Our Members
Podcasts
About Us
Our Story
Our Team
Our Partners
Careers
For Media
Contact Us
Stay Connected.
Enter Email
Subscribe
Social Footer
on LinkedIn
on Twitter
on Youtube
Celebrating 50 years.
Privacy PolicyTerms and ConditionsReport An ErrorMembers' Portal",,2026-07-18T15:02:17.147890+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.thebusinesscouncil.ca/about-us/careers/,,0,0,,60:https://www.thebusinesscouncil.ca/about-us/careers/#main-content | 60:https://www.thebusinesscouncil.ca/topics/macroeconomic-and-fiscal/jobs-and-growth/,"[{""url"": ""https://www.thebusinesscouncil.ca/topics/macroeconomic-and-fiscal/jobs-and-growth/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
572,found.csv,573,BWXT Medical Ltd.,no,https://bwxtmedical.com/,https://www.bwxtmedical.com/,https://www.bwxtmedical.com/,bwxtmedical.com,FOUND,https://www.bwxtmedical.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:45:42.364200+00:00,https://www.bwxtmedical.com/careers/,https://www.bwxtmedical.com/careers/,200,Careers - BWXT Medical Ltd. | Innovation in Nuclear Medicine - Delivered.,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Press Alt+1 for screen-reader mode, Alt+0 to cancel
Accessibility Screen-Reader Guide, Feedback, and Issue Reporting | New window
Skip to content
About
Products
Product Pipeline
Services
Community
Careers
News
Contact
Search
Search
Careers
Be Part of Something More

BWXT Medical Ltd. is a leading provider of innovative medical solutions that offer the opportunity to make a meaningful difference in people’s lives. Through our diverse portfolio of cutting-edge products and services, BWXT Medical plays a vital role in the detection and treatment of a wide range of medical conditions, delivering health and hope to patients across the globe.

 

Why BWXT Medical?

At BWXT Medical, our employees are motivated by the life-saving treatments and technologies they work on each and every day. 

Our collaborative and diverse workplace encourages team work and innovation, providing all employees the opportunity to work in a productive and supportive workplace.

 

View Opportunities

You will be directed to our parent company, BWX Technologies’ careers page, to view all available opportunities.

About
Community
Products
Contact
Careers
Facebook
 
X-twitter
 
Youtube
 
Linkedin
 
Instagram

Copyright 2026 – BWXT Medical Ltd. Terms and Conditions  |  Privacy  |  Accessibility Plan

This Website Uses Cookies.

We use cookies to give you the best user experience. No personal information is collected in this process.

Accept
Privacy",,2026-07-18T15:02:20.688024+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.bwxtmedical.com/careers/,,0,0,,70:http://careers.bwxt.com/ | 60:https://www.bwxtmedical.com/careers/#content,"[{""url"": ""https://careers.bwxt.com/"", ""result"": ""likely_false_positive"", ""ats"": """", ""score"": 70}]",
578,found.csv,579,Cadillac Fairview,no,https://cadillacfairview.com/,https://cadillacfairview.com/,https://cadillacfairview.com/,cadillacfairview.com,FOUND,https://cadillacfairview.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:01.611110+00:00,https://cadillacfairview.com/careers/,https://cadillacfairview.com/careers/,200,Cadillac Fairview | Careers,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to main text
Corporate
Shops
Careers
FR
Who We Are
Development
Industrial
Residential 
Office
Retail
ESG
News & Archives
Careers
Be Part of Our Vibrant Tomorrow

At Cadillac Fairview, people and culture are our competitive advantage.

Our future is exciting: new places, new experiences and new assets to complement our best-in-class portfolio and teams. Enabled by our people and guided by our CF Values, we are embracing this bright future and transforming communities for a vibrant tomorrow. Join us!

In return, you will experience interesting work, an award-winning organizational culture, collaborations with the best and brightest in the business, continued support for your growth and development and a competitive rewards package that includes best-in-class benefits and pension.

Imagine working in a place where you can make a difference, and do.

Current Opportunities
, this will open in a new tab
Meet you there
Shops
Retail
Office
News & Archives
Who We Are
Contact Us
Instagram
, this will open in a new tab
LinkedIn
, this will open in a new tab
X
, this will open in a new tab
YouTube
, this will open in a new tab

© 2026 Cadillac Fairview. All rights reserved.

Privacy Policy
Accessibility
Terms of Service
Confidential Reporting
Cookie Preference Centre",,2026-07-18T15:02:29.014437+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cadillacfairview.com/careers/,,0,0,,60:https://cadillacfairview.com/careers/#main-content | 60:https://cadillacfairview.com/fr-CA/careers/,"[{""url"": ""https://cadillacfairview.com/fr-CA/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
582,found.csv,583,Cafection Enterprises Inc.,no,https://cafection.com/,https://cafection.com/,https://cafection.com/,cafection.com,FOUND,https://cafection.com/career/,Career,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:13.951807+00:00,https://cafection.com/career/,https://cafection.com/career/,200,Career - Cafection,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","HOME
ABOUT
PRODUCTS
CONTACT
CAREER

Build With Us

Join the team and help us brew the coffee world of tomorrow.

At Cafection, we believe that coffee is way more than a drink. It can inspire, motivate, elevate, enrich lives, spark creativity and bring people together. Here, we are on a mission to create coffee experiences that can bring all this to everyone.

To accomplish this great task, we need small steps, good work and big hearts. Want to join our team?

View Open Positions
Pages
Home
About
Products
Contact
Career
Contact

Address: 2355 avenue Dalton,
Québec (Québec), Canada
G1P 3S3

Email: info.na@evocagroup.com

Phone: 800 561-6162

Fax: 800 463-2739

Language
EN

© 2024 Evoca Group.
Via Roma, 2424030 Valbrembo (BG) Italy.
Capital € 41.138.297,00 (entirely paid-up) - Bergamo commercial register and Fiscal code 05035600963 – A.E.E. Producers code: IT08020000001054 – Id code: IT05035600963.",,2026-07-18T15:02:52.853481+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cafection.com/career/,,0,0,,100:https://www.jobillico.com/see-company/evoca-group-amerique-du-nord | 60:https://cafection.com/career/ | 60:https://cafection.com/fr/career/,"[{""url"": ""https://www.jobillico.com/see-company/evoca-group-amerique-du-nord"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 100}, {""url"": ""https://cafection.com/fr/career/"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}]",
580,found.csv,581,Buttcon,no,https://buttcon.com/,https://www.buttcon.com/,https://www.buttcon.com/,buttcon.com,FOUND,https://www.buttcon.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,4,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:10.355070+00:00,https://www.buttcon.com/careers/,https://www.buttcon.com/careers/,200,Careers - Buttcon,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
PROJECTS APPROACH CAREERS CONTACT US
MENU
CAREERS

Buttcon has three locations across Canada and is on its way to becoming a coast-to-coast company. As we continue to grow, there are even more opportunities to become a part of the Buttcon family.  As leaders in the construction industry, we take pride in every job we undertake and have a solid reputation for delivering quality services, focusing on ICI, multi-unit residential, mass timber, modular, and energy retrofit building solutions for clients.

We are looking for highly skilled client-focused individuals that will help us continue to grow even further. We embody our values in everything that we do. Safety. Accountability. Integrity. Quality. Entrepreneurial Spirit. People-Focused. These values create a workplace where all people feel heard, empowered, and accepted. If you share the same values, and this opportunity sounds like a fit for you, we’d like to hear from you today.

Working at Buttcon

Our employees are our partners

In our commitment to build better and be better. This commitment is rooted in our shared values of safety, teamwork, quality, craftsmanship, sustainability…

READ MORE

Current Opportunities

Start or Grow your Rewarding Career Here

Buttcon is an equal opportunity employer that proudly recognizes the value of a diverse and inclusive workforce. Accommodations are available on request for applicants with…

READ MORE

Career Development

Investing in our people means investing in our",,2026-07-18T15:02:53.058947+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.buttcon.com/careers/,,0,0,,60:https://www.buttcon.com//career-development/ | 60:https://www.buttcon.com/career-development/ | 60:https://www.buttcon.com/careers/#content,"[{""url"": ""https://www.buttcon.com/career-development/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}, {""url"": ""https://www.buttcon.com/career-development/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
587,found.csv,588,CAA Travel,no,https://caasco.com/,https://www.caasco.com/,https://www.caasco.com/,caasco.com,FOUND,https://jobs.caaclubgroup.ca/,Careers,80,,strong careers/jobs link text,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:30.277209+00:00,https://jobs.caaclubgroup.ca/,https://jobs.caaclubgroup.ca/,200,CAA Club Group (CCG) Careers,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","We use cookies to offer you the best possible website experience. Your cookie preferences will be stored in your browser’s local storage. This includes cookies necessary for the website's operation. Additionally, you can freely decide and change any time whether you accept cookies or choose to opt out of cookies to improve website's performance, as well as cookies used to display content tailored to your interests. Your experience of the site and the services we are able to offer may be impacted if you do not accept all cookies.

Modify Cookie Preferences
Accept All Cookies
CAA Club Group (CCG) Careers
Home
Life at CCG 
The CCG Family 
Featured Jobs 
Accessibility
Find jobs 
Language  
View Profile
Search by Keyword 
Search by Location 
 
 
 
 
 
Join our team!

As Canada’s largest not-for-profit automobile association, we advocate passionately for Member safety. We pride ourselves on being a helping hand for Canadians during good days, bad days and everything in between.

Throughout our history, we have created a legacy of providing exceptional Member experiences and we strive to improve the lives of our Members and Associates in all that we do.  As an organization, CAA Club Group continually strives to enhance our value to Members and Associates and ensure we are socially responsible.

We have multiple opportunities within our Group of companies for high performers who want to make a difference every day they are at work.

Are you ready to be member safety obsessed? Then we",,2026-07-18T15:03:11.502797+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://jobs.caaclubgroup.ca/,,0,0,,60:https://jobs.caaclubgroup.ca/#content | 60:https://jobs.caaclubgroup.ca/?locale=en_US | 60:https://jobs.caaclubgroup.ca/?locale=fr_CA,"[{""url"": ""https://jobs.caaclubgroup.ca/?locale=en_US"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}, {""url"": ""https://jobs.caaclubgroup.ca/?locale=fr_CA"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
594,found.csv,595,Calimacil,no,https://calimacil.com/,https://calimacil.com/,https://calimacil.com/,calimacil.com,FOUND,https://calimacil.com/pages/work-with-us,Work with Us,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:43.696652+00:00,https://calimacil.com/pages/work-with-us,https://calimacil.com/pages/work-with-us,200,Start a career at Calimacil!,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","This website uses cookies to ensure you get the best experience. We also use optional cookies to personalize your experience with tailored offers and communications. Additional tracking allows us to improve the general customer experience on our online store. Learn more
Preferences
Accept
Skip to content
 close

15$ FLAT FEE FOR CANADA & 30$ FOR USA - Take advantage of Flat Fee shipping in the U.S. and Canada! *Conditions apply.

50% OFF Shipping for all orders over CA$350.00 *Restrictions apply

 close
 1 (819) 575-8050  info@calimacil.com  Work with Us  Calicon
English
CAD
search
0
CA$0.00
Brands
LARP Weapons
Armor
Costume
Accessories
Collaborations
Custom
NEW!
Deals
Calimacil: Building Careers, Creating Community

Ready to join an extraordinary team crafting quality pieces in an unconventional industry? Your journey begins here!

At Calimacil, we're on the lookout for talented individuals to fulfill the unique demands of our customers. We're not your typical company – we're masters in the art of crafting foam swords for Live Action Role Play (LARP). Our production is an intricate dance of hands-on craftsmanship and skill. Join us in redefining the world of LARP weaponry!

Explore Career Opportunities

We believe in reimagining the way we present our job opportunities. Instead of specifying job titles, we describe tasks and skills we value. This allows us to attract diverse talent and discover hidden gems even when specific positions aren't open.

Mystical Artistry Mastery",,2026-07-18T15:03:20.940434+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://calimacil.com/pages/work-with-us,,0,0,,,[],
593,found.csv,594,Calendar Club,no,https://calendarclub.ca/,https://www.calendarclub.ca/,https://www.calendarclub.ca/,calendarclub.ca,FOUND,https://www.calendarclub.ca/pages/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:46:41.184426+00:00,https://www.calendarclub.ca/pages/careers,https://www.calendarclub.ca/pages/careers,200,Career & Employment Opportunities With Calendar Club,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Calendar Club of Canada
Login / Signup
My account
0
 Cart
FEATURED COLLECTIONS
CALENDARS
PUZZLES
GAMES
TOYS
STICKERYOU!
STORES
WISHLIST
SALE!
Career & Employment Opportunities
Thank you for your interest in working with Calendar Club Canada!



Interested to work in one of our stores?

Please note that our stores are individually operated. To apply to one of our stores, please visit our Store Locator page, and contact the store directly. They will be happy to hear from you! Many of our stores also list job opportunities on their mall's website.

Visit Store Locator

Looking to work with us at our head office?

If you're interested in a role at our head office in Paris, Ontario please visit our job listing page on Indeed.



Visit Indeed Job Page

Fast Free Shipping

We offer free shipping for purchases over $55.

Secure payments

Safe and secure payment methods

Top-notch support

Real people, ready to help

Where Moments Become Memories:

We believe time is more than just a schedule—it’s an opportunity. In the rush of daily life, we often crave moments to pause, reconnect, and go back to the basics. Whether it’s planning ahead, playing together, or reminiscing about favorite memories, we help make time well spent. Our carefully curated selection of calendars, games, puzzles, and gifts is designed to spark joy, encourage connection, and bring people together. From finding the perfect gift you didn’t know you needed to discovering a game that ignites laughter a",,2026-07-18T15:03:31.695221+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.calendarclub.ca/pages/careers,,0,0,,70:https://ca.indeed.com/cmp/Calendar-Club-of-Canada/jobs | 60:https://www.calendarclub.ca/pages/careers#swym-wishlist | 60:https://www.calendarclub.ca/web-pixels@6392291bw48edd0b4p524860cam091f7eea/custom/web-pixel-85164126@1/sandbox/modern/pages/careers,"[{""url"": ""https://ca.indeed.com/cmp/Calendar-Club-of-Canada/jobs"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 70}, {""url"": ""https://www.calendarclub.ca/web-pixels@6392291bw48edd0b4p524860cam091f7eea/custom/web-pixel-85164126@1/sandbox/modern/pages/careers"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}]",
602,found.csv,603,Call it Spring,no,https://callitspring.com/,https://www.callitspring.com/,https://www.callitspring.com/,callitspring.com,FOUND,https://www.aldogroup.com/en/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:47:06.889501+00:00,https://www.aldogroup.com/en/careers,https://www.aldogroup.com/en/careers,200,Aldo Group,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Brands
Social Responsibility
Careers
Press room
Contact
FR

CAREERS AT ALDO GROUP

Find Your Fit

WE ARE ON A JOURNEY TO CREATE A WORLD OF LOVE, CONFIDENCE AND BELONGING

Our Head Office

We’re proud to call ourselves a true people-first company and we are committed to creating an environment where all our associates can embrace who they are, and reach their full potential!

VIEW HEAD OFFICE OPPORTUNITIES
Our Stores

At the ALDO Group, our stores are our greatest pride - they represent the very best of what we do. From beautifully designed products to exceptional customer service, each location reflects our passion for style and experience. But the most rewarding part? Our store associates often get to share meaningful moments with our customers, whether it's helping them find the perfect pair for a special occasion or simply treating themselves to something they love!

VIEW IN-STORE OPPORTUNITIES
Ignite Your Passion

Fashion enthusiast or not, at the ALDO Group, you’ll be surrounded by people whose passion for their work is contagious.

Our associates love what they do and why they do it. There’s nothing quite as exciting as seeing our products out in the world, except maybe getting to wear them ourselves!

That passion extends to our personal lives too! We never miss an opportunity to fully embrace our personal time, explore new passions, and recharge.

Nurture Your Growth

What do we find most rewarding? Seeing our people reach their full potential!

Our associates helped",,2026-07-18T15:03:37.318300+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.aldogroup.com/en/careers,,0,0,,115:https://www.aldogroup.com/en/careers,[],
604,found.csv,605,Cameron's Brewing Company,no,https://cameronsbrewery.com/,https://cameronsbrewery.com/,https://cameronsbrewery.com/,cameronsbrewery.com,FOUND,https://cameronsbrewery.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:47:18.893444+00:00,https://cameronsbrewery.com/careers/,https://cameronsbrewery.com/careers/,200,Careers - Come and Work with us - camerons brewery,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","skip to Main Content
HOME
 
MEET THE TEAM
 
CONTRACT BREWING 
 
BRANDS 
 
PUBS 
 
CAREERS 
 
NEWS
 
ONLINE STORE
 
BREWERY TAP 
 
CONTACT


info@cameronsbrewery.com

01429 852000


By Social Media
  


Camerons Brewery Ltd
Hartlepool, Teesside, TS24 7QS
Directions

NAVIGATE
Home
Contract Brewing
Brands
Pubs
Careers
News
Buy Online
BREWERY TAP
Contact
COVID-19
SOCIAL

Facebook
Twitter
Instagram

LINKS

Modern Slavery Statement
Head of Steam
Gender Pay Gap Report

Copyright © 2016 Camerons.
Site designed, created & hosted by
Northview Creative.

By continuing to use the site, you agree to the use of cookies. more information
Accept

×
Close mobile menu
Home
Meet The Team
Contract brewing
Brands
Pubs
Careers
News
Online Store
BREWERY TAP
Contact
Search
Submit",,2026-07-18T15:04:01.299931+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cameronsbrewery.com/careers/,,0,0,,60:https://cameronsbrewery.com/career-testimonials/ | 60:https://cameronsbrewery.com/careers/#content,"[{""url"": ""https://cameronsbrewery.com/career-testimonials/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
600,found.csv,601,Caldic (Canada),no,https://caldic.ca/,https://www.caldic.com/en/regions/nam/,https://www.caldic.com/en/regions/nam/,caldic.com,FOUND,https://www.caldic.com/en/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:47:09.086897+00:00,https://www.caldic.com/en/careers/,https://www.caldic.com/en/careers/,200,Careers that shape a better future | Caldic,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Consent
Details
About
This website uses cookies
We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services.
Consent Selection
Necessary
Preferences
Statistics
Marketing
Deny
Allow selection
Allow all
Skip to content
Market Segments
Regions
Innovation Services
Sustainability
Insights
About Us
Contact Us
Careers
Change Country
You are visiting from United States?
Stay here
Or visit the site in United States
English
Home
Careers
Careers that shape a better future

Whether you’re innovating in the lab, building stronger supply chains, or leading regional customer development teams, Caldic offers you the platform, freedom and support to make a real impact. 

We empower innovation together 


At Caldic, we believe care and opportunity go hand in hand. We’re a global development partner and trusted distributor, creating value at every step of the supply chain alongside our customers and suppliers. Our teams drive innovation in food, biopharma, personal care and industrial formulations across the life science and material science sectors. Whether you work in customer-facing roles, research and development, marketing, operations, finance or HR, you’ll help deliver solutions that improve lives. Join us",,2026-07-18T15:04:02.441645+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.caldic.com/en/careers/,,0,0,,70:https://careers.caldic.com/ | 70:https://careers.caldic.com/lp/Caldic%20Landing%20Page/29a4f17667bb3725/?locale=en_US&previewLink=true&referrerSave=false | 60:https://www.caldic.com/en-at/careers/,"[{""url"": ""https://careers.caldic.com/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 70}, {""url"": ""https://careers.caldic.com/lp/Caldic%20Landing%20Page/29a4f17667bb3725/?locale=en_US&previewLink=true&referrerSave=false"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 70}, {""url"": ""https://www.caldic.com/en-at/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
633,found.csv,634,Canada Wide Media,no,https://canadawide.com/,https://www.canadawide.com/,https://www.canadawide.com/,canadawide.com,FOUND,https://www.canadawide.com/contact,Work With Us,80,,strong careers/jobs link text,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T21:48:44.306507+00:00,https://www.canadawide.com/contact,https://www.canadawide.com/contact,200,Contact | Reach Out and Collaborate Today — CanadaWide Media,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to Content
Home
About
Our Brands
Partnership Publishing
Current Partners
Contact
Let’s Build Something Enduring

Whether you're looking to amplify an existing publication, co-create something new or access premium print production, we'd love to hear from you.

Publishing Partnerships

partnerpub@canadawide.com

CWM Brands - Sales 

sales@canadawide.com 


Name
First Name
(required)
Last Name
(required)
Email
(required)
Message
(required)
SEND
Work With Us!
We believe in publishing that lasts. 

Part of the Alive Publishing Group. 48 publications, 6M+ readers. We have been building Canadas most trusted editorial brands since 1967.

 Canada Wide Media Ltd. 

130, 4321 Still Creek Drive, Burnaby, BC V5C 6S7

partnerpub@canadawide.com

sales@canadawide.com

(604) 299-7311

Work With Us!",,2026-07-18T15:04:44.836970+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.canadawide.com/contact,,0,0,,55:https://www.canadawide.com/new-page-1,"[{""url"": ""https://www.canadawide.com/new-page-1"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 55}]",
